investment_id,customer_id,investment_type,invested_amount,current_value,returns_pct,start_date,duration_years,maturity_date,annual_return_rate,status,risk_category,branch_id
INV01341,CUST00544,NPS,171839.0,206653.0,20.26,2023-11-04,7,2030-11-02,17.3,Active,Medium,BR002
INV01342,CUST01442,Recurring Deposit,3347.0,5401.0,61.37,2020-01-19,5,2025-01-17,10.15,Matured,Low,BR044
INV01343,CUST00405,NPS,104183.0,139877.0,34.26,2022-04-26,3,2025-04-25,11.61,Active,Medium,BR023
INV01344,CUST00991,Mutual Fund,72509.0,83176.0,14.71,2022-11-23,7,2029-11-21,6.74,Active,High,BR043
INV01345,CUST00984,Fixed Deposit,3708492.0,5571886.0,50.25,2021-10-07,10,2031-10-05,13.42,Active,Low,BR031
INV01346,CUST00566,NPS,169677.0,196615.0,15.88,2023-11-27,7,2030-11-25,14.43,Active,Medium,BR003
INV01347,CUST02537,Mutual Fund,124152.0,139035.0,11.99,2023-12-17,1,2024-12-16,11.52,Active,High,BR008
INV01348,CUST00659,Gold Bond,255645.0,343577.0,34.4,2021-08-22,3,2024-08-21,9.2,Withdrawn,Medium,BR032
INV01349,CUST00689,Stocks,829396.0,1452411.0,75.12,2021-02-25,7,2028-02-24,15.68,Matured,High,BR029
INV01350,CUST01238,Gold Bond,252159.0,425723.0,68.83,2021-01-26,2,2023-01-26,14.26,Active,Medium,BR011
INV01351,CUST02359,Fixed Deposit,191106.0,357809.0,87.23,2020-07-02,10,2030-06-30,14.96,Matured,Low,BR002
INV01352,CUST02787,Gold Bond,201442.0,278905.0,38.45,2022-10-26,7,2029-10-24,16.09,Active,Medium,BR031
INV01353,CUST02580,SIP,42322.0,56717.0,34.01,2020-10-15,2,2022-10-15,7.2,Active,Medium,BR015
INV01354,CUST01033,Gold Bond,334746.0,414989.0,23.97,2023-04-11,3,2026-04-10,13.28,Active,Medium,BR008
INV01355,CUST00723,Gold Bond,46080.0,51350.0,11.44,2023-12-13,5,2028-12-11,10.87,Matured,Medium,BR043
INV01356,CUST02042,PPF,104218.0,177024.0,69.86,2020-06-07,10,2030-06-05,12.3,Active,Low,BR004
INV01357,CUST00706,NPS,3283.0,5701.0,73.65,2021-04-30,2,2023-04-30,16.22,Active,Medium,BR027
INV01358,CUST02970,Gold Bond,389021.0,469767.0,20.76,2023-09-18,7,2030-09-16,15.81,Active,Medium,BR041
INV01359,CUST02028,Recurring Deposit,43171.0,47062.0,9.01,2023-10-07,3,2026-10-06,7.25,Matured,Low,BR002
INV01360,CUST02384,Fixed Deposit,905770.0,1484501.0,63.89,2021-01-27,7,2028-01-26,13.41,Active,Low,BR009
INV01361,CUST00410,Mutual Fund,251478.0,423535.0,68.42,2020-06-03,3,2023-06-03,12.06,Withdrawn,High,BR021
INV01362,CUST02423,NPS,125105.0,149412.0,19.43,2023-11-22,10,2033-11-19,17.4,Matured,Medium,BR024
INV01363,CUST02467,SIP,28190.0,34151.0,21.15,2023-10-24,10,2033-10-21,17.55,Active,Medium,BR033
INV01364,CUST02970,PPF,133744.0,161975.0,21.11,2022-06-28,1,2023-06-28,7.93,Active,Low,BR041
INV01365,CUST00240,Gold Bond,380319.0,511052.0,34.37,2022-08-29,3,2025-08-28,13.46,Withdrawn,Medium,BR010
INV01366,CUST02629,Gold Bond,190177.0,318491.0,67.47,2021-02-19,2,2023-02-19,14.28,Active,Medium,BR028
INV01367,CUST01789,PPF,21677.0,25594.0,18.07,2023-11-17,7,2030-11-15,15.98,Active,Low,BR009
INV01368,CUST00484,SIP,26111.0,42547.0,62.95,2021-01-05,1,2022-01-05,13.03,Active,Medium,BR016
INV01369,CUST00100,Stocks,224024.0,324244.0,44.74,2020-03-25,3,2023-03-25,8.06,Active,High,BR030
INV01370,CUST01186,Stocks,893587.0,1415463.0,58.4,2020-12-28,10,2030-12-26,12.16,Active,High,BR005
INV01371,CUST00649,Mutual Fund,448463.0,950899.0,112.04,2020-04-24,7,2027-04-23,17.39,Active,High,BR016
INV01372,CUST02390,Fixed Deposit,2874914.0,3999115.0,39.1,2022-05-25,10,2032-05-22,13.52,Active,Low,BR013
INV01373,CUST00245,Fixed Deposit,3132053.0,3707872.0,18.38,2023-10-29,5,2028-10-27,15.48,Matured,Low,BR050
INV01374,CUST02337,Gold Bond,31486.0,44635.0,41.76,2020-03-07,7,2027-03-06,7.51,Active,Medium,BR023
INV01375,CUST02570,NPS,180717.0,291306.0,61.19,2021-03-21,1,2022-03-21,13.46,Active,Medium,BR042
INV01376,CUST01036,NPS,80675.0,113513.0,40.7,2020-08-24,5,2025-08-23,8.16,Active,Medium,BR032
INV01377,CUST00746,Mutual Fund,488772.0,847971.0,73.49,2020-01-10,3,2023-01-09,11.71,Active,High,BR021
INV01378,CUST01564,Mutual Fund,186889.0,264007.0,41.26,2022-03-19,2,2024-03-18,13.2,Matured,High,BR017
INV01379,CUST00801,Recurring Deposit,37223.0,57681.0,54.96,2022-01-29,5,2027-01-28,16.18,Active,Low,BR015
INV01380,CUST02644,NPS,180428.0,243133.0,34.75,2020-02-13,2,2022-02-12,6.3,Active,Medium,BR033
INV01381,CUST02994,NPS,145064.0,201807.0,39.12,2020-02-14,7,2027-02-12,7.0,Active,Medium,BR011
INV01382,CUST02664,PPF,74774.0,83580.0,11.78,2023-08-13,7,2030-08-11,8.38,Active,Low,BR008
INV01383,CUST00246,SIP,31654.0,46967.0,48.38,2020-07-11,3,2023-07-11,9.22,Active,Medium,BR023
INV01384,CUST01708,SIP,14109.0,21001.0,48.85,2022-07-25,7,2029-07-23,17.74,Active,Medium,BR020
INV01385,CUST01953,Stocks,949519.0,1882278.0,98.23,2020-11-05,3,2023-11-05,17.91,Active,High,BR002
INV01386,CUST01854,Recurring Deposit,44442.0,51910.0,16.8,2023-12-14,7,2030-12-12,16.0,Active,Low,BR040
INV01387,CUST00599,PPF,45807.0,77584.0,69.37,2021-03-18,3,2024-03-17,14.92,Active,Low,BR013
INV01388,CUST00855,Mutual Fund,339894.0,383520.0,12.84,2022-12-07,2,2024-12-06,6.02,Active,High,BR033
INV01389,CUST00744,SIP,41973.0,61089.0,45.54,2022-03-23,3,2025-03-22,14.48,Withdrawn,Medium,BR036
INV01390,CUST02938,Gold Bond,306134.0,402773.0,31.57,2021-03-11,1,2022-03-11,7.47,Active,Medium,BR039
INV01391,CUST01990,Fixed Deposit,2317679.0,2977779.0,28.48,2022-08-11,3,2025-08-10,11.06,Active,Low,BR037
INV01392,CUST01496,Recurring Deposit,18224.0,19910.0,9.25,2023-09-15,3,2026-09-14,7.08,Active,Low,BR045
INV01393,CUST00777,NPS,35277.0,59895.0,69.78,2020-02-20,1,2021-02-19,11.5,Matured,Medium,BR036
INV01394,CUST02868,SIP,17269.0,29695.0,71.96,2021-08-08,7,2028-08-06,17.3,Active,Medium,BR020
INV01395,CUST01353,Gold Bond,202371.0,348048.0,71.99,2021-07-01,1,2022-07-01,16.75,Active,Medium,BR047
INV01396,CUST01599,Mutual Fund,174082.0,343615.0,97.39,2020-07-27,2,2022-07-27,16.59,Active,High,BR038
INV01397,CUST01561,NPS,153025.0,215374.0,40.74,2022-10-07,7,2029-10-05,16.54,Withdrawn,Medium,BR004
INV01398,CUST02399,Mutual Fund,194310.0,260862.0,34.25,2022-07-04,7,2029-07-02,12.54,Active,High,BR001
INV01399,CUST01404,PPF,48456.0,72004.0,48.6,2020-09-22,2,2022-09-22,9.71,Active,Low,BR042
INV01400,CUST02167,PPF,85737.0,165806.0,93.39,2020-07-02,7,2027-07-01,15.79,Matured,Low,BR050
INV01401,CUST01811,PPF,94626.0,113056.0,19.48,2023-03-01,7,2030-02-27,10.18,Active,Low,BR036
INV01402,CUST01768,Mutual Fund,307304.0,655563.0,113.33,2020-04-12,5,2025-04-11,17.41,Active,High,BR007
INV01403,CUST01223,Gold Bond,410489.0,473837.0,15.43,2022-09-30,1,2023-09-30,6.58,Active,Medium,BR022
INV01404,CUST02637,Mutual Fund,288048.0,434235.0,50.75,2022-03-26,5,2027-03-25,15.99,Withdrawn,High,BR002
INV01405,CUST02416,Recurring Deposit,15989.0,19659.0,22.95,2022-08-06,10,2032-08-03,8.98,Matured,Low,BR010
INV01406,CUST00051,Fixed Deposit,3839705.0,4610337.0,20.07,2023-08-24,3,2026-08-23,14.47,Active,Low,BR011
INV01407,CUST02325,Recurring Deposit,34013.0,51953.0,52.74,2020-09-15,10,2030-09-13,10.37,Active,Low,BR020
INV01408,CUST02845,Mutual Fund,81633.0,96092.0,17.71,2023-05-25,7,2030-05-23,10.71,Active,High,BR048
INV01409,CUST00935,NPS,4583.0,7337.0,60.09,2021-09-01,7,2028-08-30,15.17,Matured,Medium,BR019
INV01410,CUST01763,Fixed Deposit,1076137.0,1467073.0,36.33,2022-11-07,7,2029-11-05,15.52,Matured,Low,BR048
INV01411,CUST01092,Recurring Deposit,37978.0,48055.0,26.53,2022-08-10,7,2029-08-08,10.34,Withdrawn,Low,BR013
INV01412,CUST01212,SIP,47868.0,85887.0,79.42,2020-12-20,3,2023-12-20,15.61,Matured,Medium,BR009
INV01413,CUST00345,Mutual Fund,325356.0,421523.0,29.56,2022-03-25,10,2032-03-22,9.8,Active,High,BR017
INV01414,CUST02125,Recurring Deposit,21713.0,37697.0,73.61,2020-12-20,10,2030-12-18,14.67,Active,Low,BR023
INV01415,CUST02229,Mutual Fund,111232.0,193799.0,74.23,2020-08-06,2,2022-08-06,13.44,Withdrawn,High,BR023
INV01416,CUST02838,Gold Bond,33607.0,47169.0,40.35,2022-09-10,3,2025-09-09,15.83,Matured,Medium,BR012
INV01417,CUST02453,NPS,161571.0,232850.0,44.12,2021-03-16,5,2026-03-15,10.11,Active,Medium,BR012
INV01418,CUST01528,Fixed Deposit,124412.0,143875.0,15.64,2023-11-17,5,2028-11-15,13.85,Matured,Low,BR034
INV01419,CUST01230,Stocks,325982.0,563755.0,72.94,2021-03-16,3,2024-03-15,15.53,Active,High,BR019
INV01420,CUST00394,PPF,101930.0,131311.0,28.82,2022-04-20,2,2024-04-19,9.84,Active,Low,BR033
INV01421,CUST00320,Recurring Deposit,22652.0,41006.0,81.03,2021-04-11,10,2031-04-09,17.28,Active,Low,BR006
INV01422,CUST01115,Mutual Fund,152109.0,227569.0,49.61,2021-03-10,10,2031-03-08,11.15,Withdrawn,High,BR026
INV01423,CUST01614,Stocks,518131.0,701134.0,35.32,2022-11-16,10,2032-11-13,15.31,Active,High,BR044
INV01424,CUST01708,SIP,43395.0,52440.0,20.84,2022-09-04,7,2029-09-02,8.49,Active,Medium,BR020
INV01425,CUST01939,PPF,30562.0,38761.0,26.83,2023-07-17,10,2033-07-14,17.71,Active,Low,BR003
INV01426,CUST01761,NPS,45644.0,77655.0,70.13,2020-03-13,3,2023-03-13,11.7,Withdrawn,Medium,BR038
INV01427,CUST00430,Stocks,154899.0,241342.0,55.81,2020-06-06,10,2030-06-04,10.19,Active,High,BR020
INV01428,CUST01958,Gold Bond,194572.0,228409.0,17.39,2023-12-16,5,2028-12-14,16.65,Matured,Medium,BR032
INV01429,CUST02945,Fixed Deposit,4744478.0,9128442.0,92.4,2020-04-12,3,2023-04-12,14.87,Active,Low,BR036
INV01430,CUST01256,Fixed Deposit,1909225.0,2260885.0,18.42,2022-11-18,5,2027-11-17,8.31,Matured,Low,BR028
INV01431,CUST00426,Stocks,902813.0,1416115.0,56.86,2021-07-14,1,2022-07-14,13.87,Withdrawn,High,BR025
INV01432,CUST01840,Stocks,28257.0,48772.0,72.6,2020-01-24,5,2025-01-22,11.69,Active,High,BR026
INV01433,CUST02557,Mutual Fund,439344.0,791365.0,80.12,2021-02-13,5,2026-02-12,16.38,Active,High,BR023
INV01434,CUST01323,NPS,195972.0,245926.0,25.49,2023-06-09,1,2024-06-08,15.65,Active,Medium,BR012
INV01435,CUST00802,Mutual Fund,58398.0,69745.0,19.43,2022-08-06,5,2027-08-05,7.67,Active,High,BR042
INV01436,CUST02997,SIP,38306.0,41891.0,9.36,2023-11-15,7,2030-11-13,8.27,Matured,Medium,BR002
INV01437,CUST00287,NPS,55211.0,111383.0,101.74,2020-04-23,2,2022-04-23,16.14,Active,Medium,BR017
INV01438,CUST02682,PPF,114459.0,146836.0,28.29,2023-01-12,2,2025-01-11,13.5,Active,Low,BR023
INV01439,CUST00045,PPF,50684.0,70924.0,39.93,2021-03-09,2,2023-03-09,9.21,Active,Low,BR035
INV01440,CUST02262,SIP,44737.0,49904.0,11.55,2023-05-22,2,2025-05-21,7.02,Matured,Medium,BR037
INV01441,CUST00928,Recurring Deposit,30260.0,35873.0,18.55,2022-10-13,3,2025-10-12,7.98,Active,Low,BR011
INV01442,CUST02180,NPS,188004.0,280207.0,49.04,2021-09-20,2,2023-09-20,12.94,Active,Medium,BR042
INV01443,CUST02145,Recurring Deposit,16461.0,21159.0,28.54,2021-11-08,5,2026-11-07,8.31,Withdrawn,Low,BR025
INV01444,CUST02904,SIP,43147.0,55462.0,28.54,2021-03-04,3,2024-03-03,6.78,Matured,Medium,BR014
INV01445,CUST02718,NPS,44612.0,79963.0,79.24,2020-01-08,3,2023-01-07,12.43,Active,Medium,BR036
INV01446,CUST01414,Stocks,544053.0,841552.0,54.68,2020-10-05,2,2022-10-05,10.84,Active,High,BR006
INV01447,CUST01105,SIP,20761.0,38517.0,85.53,2021-04-05,5,2026-04-04,17.97,Active,Medium,BR012
INV01448,CUST00042,Mutual Fund,412865.0,635926.0,54.03,2020-12-22,3,2023-12-22,11.33,Matured,High,BR036
INV01449,CUST02449,Fixed Deposit,3824124.0,5248461.0,37.25,2022-08-29,10,2032-08-26,14.49,Active,Low,BR037
INV01450,CUST02637,SIP,10992.0,12274.0,11.66,2023-03-10,7,2030-03-08,6.28,Active,Medium,BR002
INV01451,CUST01762,PPF,136168.0,205113.0,50.63,2020-09-25,1,2021-09-25,10.08,Matured,Low,BR030
INV01452,CUST02823,Fixed Deposit,3306701.0,4039385.0,22.16,2022-04-14,7,2029-04-12,7.65,Active,Low,BR035
INV01453,CUST00008,Mutual Fund,62420.0,88977.0,42.55,2021-10-27,2,2023-10-27,11.8,Withdrawn,High,BR050
INV01454,CUST01667,Fixed Deposit,3492730.0,5602298.0,60.4,2021-01-10,5,2026-01-09,12.63,Active,Low,BR033
INV01455,CUST02738,PPF,98329.0,161632.0,64.38,2020-12-11,3,2023-12-11,13.04,Matured,Low,BR048
INV01456,CUST01517,PPF,85863.0,106350.0,23.86,2023-08-06,1,2024-08-05,16.48,Matured,Low,BR037
INV01457,CUST00265,Mutual Fund,38633.0,59038.0,52.82,2020-06-07,2,2022-06-07,9.73,Matured,High,BR033
INV01458,CUST02541,NPS,58107.0,70722.0,21.71,2022-08-03,2,2024-08-02,8.49,Matured,Medium,BR046
INV01459,CUST00762,Fixed Deposit,3952272.0,6061211.0,53.36,2022-03-14,1,2023-03-14,16.5,Active,Low,BR043
INV01460,CUST01479,Gold Bond,480225.0,814528.0,69.61,2021-07-24,1,2022-07-24,16.61,Active,Medium,BR017
INV01461,CUST01848,PPF,40725.0,50640.0,24.35,2023-07-02,5,2028-06-30,15.65,Withdrawn,Low,BR030
INV01462,CUST02863,Recurring Deposit,3301.0,4710.0,42.68,2021-10-02,3,2024-10-01,11.57,Active,Low,BR037
INV01463,CUST00904,Recurring Deposit,41599.0,48327.0,16.17,2023-09-16,3,2026-09-15,12.32,Active,Low,BR004
INV01464,CUST01689,Gold Bond,185123.0,228792.0,23.59,2023-06-01,5,2028-05-30,14.31,Matured,Medium,BR031
INV01465,CUST01753,Gold Bond,114347.0,224259.0,96.12,2020-11-14,3,2023-11-14,17.72,Matured,Medium,BR033
INV01466,CUST00285,Fixed Deposit,1373040.0,1780505.0,29.68,2022-07-19,7,2029-07-17,11.18,Active,Low,BR032
INV01467,CUST02820,PPF,19398.0,29999.0,54.65,2021-04-24,10,2031-04-22,12.55,Active,Low,BR001
INV01468,CUST01898,Recurring Deposit,8153.0,9649.0,18.35,2023-05-03,3,2026-05-02,10.66,Matured,Low,BR031
INV01469,CUST02465,SIP,33529.0,59088.0,76.23,2021-05-06,3,2024-05-05,16.77,Active,Medium,BR046
INV01470,CUST01265,Mutual Fund,401517.0,475328.0,18.38,2023-08-18,10,2033-08-15,13.11,Active,High,BR004
INV01471,CUST01951,Gold Bond,272083.0,541761.0,99.12,2020-07-09,10,2030-07-07,16.62,Active,Medium,BR049
INV01472,CUST00836,PPF,58996.0,89789.0,52.2,2020-05-31,5,2025-05-30,9.59,Active,Low,BR011
INV01473,CUST02662,Fixed Deposit,3178536.0,6123599.0,92.65,2020-11-04,2,2022-11-04,17.09,Active,Low,BR007
INV01474,CUST00071,Stocks,122900.0,170673.0,38.87,2021-12-24,3,2024-12-23,11.49,Active,High,BR006
INV01475,CUST00964,Gold Bond,462430.0,669842.0,44.85,2021-04-08,7,2028-04-06,10.44,Active,Medium,BR018
INV01476,CUST00775,Mutual Fund,209071.0,358877.0,71.65,2021-04-28,2,2023-04-28,15.83,Active,High,BR032
INV01477,CUST02490,SIP,17919.0,22148.0,23.6,2022-07-02,5,2027-07-01,8.85,Matured,Medium,BR015
INV01478,CUST02484,NPS,108754.0,139315.0,28.1,2021-09-03,10,2031-09-01,7.73,Active,Medium,BR010
INV01479,CUST00731,Recurring Deposit,11008.0,23085.0,109.71,2020-02-07,3,2023-02-06,16.32,Active,Low,BR026
INV01480,CUST02353,PPF,83362.0,109020.0,30.78,2021-12-12,1,2022-12-12,9.19,Withdrawn,Low,BR050
INV01481,CUST00636,Stocks,902919.0,1462532.0,61.98,2021-09-07,10,2031-09-05,15.66,Matured,High,BR020
INV01482,CUST02544,Fixed Deposit,427412.0,810045.0,89.52,2020-04-06,1,2021-04-06,14.45,Active,Low,BR046
INV01483,CUST01117,NPS,190593.0,227204.0,19.21,2023-11-23,10,2033-11-20,17.25,Active,Medium,BR048
INV01484,CUST02202,Fixed Deposit,3404480.0,4187438.0,23.0,2023-04-09,1,2024-04-08,12.72,Active,Low,BR018
INV01485,CUST02183,Recurring Deposit,3266.0,4983.0,52.57,2022-05-12,10,2032-05-09,17.37,Active,Low,BR050
INV01486,CUST01237,SIP,43429.0,61168.0,40.85,2020-02-16,2,2022-02-15,7.28,Active,Medium,BR002
INV01487,CUST02428,Stocks,191888.0,251180.0,30.9,2022-10-12,10,2032-10-09,12.9,Active,High,BR045
INV01488,CUST01260,Mutual Fund,166075.0,253984.0,52.93,2022-05-16,1,2023-05-16,17.55,Active,High,BR038
INV01489,CUST00494,Recurring Deposit,20173.0,26875.0,33.22,2022-05-14,1,2023-05-14,11.51,Active,Low,BR044
INV01490,CUST01535,Mutual Fund,304629.0,333242.0,9.39,2023-12-26,2,2025-12-25,9.26,Active,High,BR009
INV01491,CUST01577,Gold Bond,276770.0,515667.0,86.32,2020-11-16,10,2030-11-14,16.29,Active,Medium,BR047
INV01492,CUST01667,Gold Bond,242251.0,289493.0,19.5,2022-01-02,10,2031-12-31,6.13,Active,Medium,BR033
INV01493,CUST02183,Fixed Deposit,4737186.0,7740173.0,63.39,2021-08-14,7,2028-08-12,15.63,Active,Low,BR050
INV01494,CUST01801,SIP,7414.0,8417.0,13.53,2023-09-13,3,2026-09-12,10.26,Withdrawn,Medium,BR011
INV01495,CUST02318,Stocks,815332.0,969320.0,18.89,2022-02-06,1,2023-02-06,6.15,Active,High,BR025
INV01496,CUST00878,Gold Bond,409182.0,485621.0,18.68,2023-08-24,10,2033-08-21,13.49,Matured,Medium,BR019
INV01497,CUST00037,Mutual Fund,219912.0,286214.0,30.15,2020-12-29,2,2022-12-29,6.8,Active,High,BR038
INV01498,CUST01032,Fixed Deposit,2306684.0,4832699.0,109.51,2020-01-27,3,2023-01-26,16.19,Active,Low,BR034
INV01499,CUST00419,SIP,32947.0,41855.0,27.04,2021-08-26,1,2022-08-26,7.41,Matured,Medium,BR027
INV01500,CUST02727,SIP,7254.0,9030.0,24.48,2021-04-07,3,2024-04-06,6.04,Active,Medium,BR019
