loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_years,emi_amount,disbursement_date,maturity_date,outstanding_amount,paid_emis,total_emis,days_past_due,loan_status,collateral_type,branch_id,credit_score_at_sanction
LN001209,CUST00466,Education Loan,505492.0,11.78,5,11188.0,2020-04-11,2025-04-10,215723.0,37,60,0,Active,None,BR019,704
LN001210,CUST00078,Car Loan,1993489.0,8.17,3,62625.0,2021-04-17,2024-04-16,1818139.0,4,36,0,Active,Vehicle,BR003,668
LN001211,CUST00581,Credit Card Loan,18575.0,19.15,5,483.0,2023-10-23,2028-10-21,9108.0,28,60,0,Active,None,BR028,726
LN001212,CUST02134,Gold Loan,103374.0,9.65,5,2179.0,2024-02-04,2029-02-02,42362.0,40,60,0,Active,Gold,BR016,756
LN001213,CUST02907,Personal Loan,1108822.0,12.18,2,52291.0,2020-06-11,2022-06-11,815992.0,8,24,0,Active,None,BR038,743
LN001214,CUST00517,Personal Loan,514368.0,14.43,2,24801.0,2022-12-19,2024-12-18,306040.0,12,24,0,Active,None,BR049,728
LN001215,CUST01417,Business Loan,9890948.0,13.67,1,886525.0,2024-05-27,2025-05-27,9890948.0,0,12,0,Active,None,BR019,694
LN001216,CUST02808,Car Loan,691167.0,10.23,1,60838.0,2021-01-27,2022-01-27,478234.0,5,12,0,Active,Vehicle,BR046,799
LN001217,CUST01516,Car Loan,1503072.0,10.36,3,48757.0,2024-05-18,2027-05-18,1161773.0,10,36,0,Active,Vehicle,BR029,686
LN001218,CUST02286,Home Loan,11742551.0,8.79,30,92720.0,2022-07-03,2052-06-25,10639183.0,17,360,0,Active,Property,BR005,734
LN001219,CUST00113,Credit Card Loan,111216.0,17.84,3,4012.0,2023-01-26,2026-01-25,88749.0,8,36,0,Active,None,BR043,707
LN001220,CUST01393,Credit Card Loan,123408.0,20.05,3,4589.0,2020-07-25,2023-07-25,55950.0,21,36,0,Active,None,BR042,817
LN001221,CUST00371,Credit Card Loan,94707.0,19.26,7,2061.0,2021-06-30,2028-06-28,57197.0,26,84,0,Active,None,BR021,697
LN001222,CUST01570,Gold Loan,336637.0,9.74,2,15494.0,2021-08-31,2023-08-31,304100.0,3,24,60,Special Mention,Gold,BR045,830
LN001223,CUST01976,Credit Card Loan,169215.0,16.76,7,3434.0,2020-05-24,2027-05-23,58640.0,46,84,180,NPA,None,BR016,668
LN001224,CUST01428,Business Loan,9683561.0,11.57,5,213302.0,2024-03-05,2029-03-04,8041136.0,11,60,0,Active,None,BR015,628
LN001225,CUST02120,Home Loan,6043618.0,10.05,20,58533.0,2022-12-08,2042-12-03,4486640.0,38,240,0,Active,Property,BR006,689
LN001226,CUST02832,Home Loan,6565669.0,8.55,15,64849.0,2022-10-20,2037-10-16,5249234.0,29,180,0,Active,Property,BR001,647
LN001227,CUST02884,Education Loan,967651.0,11.17,5,21123.0,2024-05-06,2029-05-05,450138.0,35,60,90,NPA,None,BR040,728
LN001228,CUST02502,Car Loan,2750368.0,10.84,3,89831.0,2021-07-15,2024-07-14,863917.0,30,36,30,Special Mention,Vehicle,BR029,757
LN001229,CUST01704,Business Loan,5315912.0,13.1,2,252977.0,2020-07-09,2022-07-09,4784660.0,3,24,30,Special Mention,None,BR042,765
LN001230,CUST00289,Business Loan,3779106.0,12.3,3,126056.0,2022-07-03,2025-07-02,2720236.0,12,36,180,NPA,None,BR047,713
LN001231,CUST02815,Business Loan,8850076.0,13.81,7,164906.0,2023-05-01,2030-04-29,7580300.0,11,84,0,Active,None,BR011,820
LN001232,CUST02788,Education Loan,266254.0,11.58,3,8791.0,2020-08-20,2023-08-20,192410.0,12,36,0,Active,None,BR028,605
LN001233,CUST01427,Gold Loan,250102.0,12.3,1,22256.0,2024-01-18,2025-01-17,234523.0,1,12,0,Active,Gold,BR021,900
LN001234,CUST00140,Personal Loan,934623.0,12.1,2,44038.0,2020-06-02,2022-06-02,318091.0,20,24,0,Active,None,BR001,614
LN001235,CUST00254,Home Loan,6889048.0,8.41,20,59414.0,2020-04-30,2040-04-25,6057252.0,20,240,0,Active,Property,BR015,745
LN001236,CUST00271,Car Loan,2233651.0,11.85,3,74033.0,2024-05-27,2027-05-27,1611774.0,12,36,0,Active,Vehicle,BR013,779
LN001237,CUST01632,Car Loan,1910418.0,11.33,3,62844.0,2024-03-12,2027-03-12,1734455.0,4,36,0,Active,Vehicle,BR013,656
LN001238,CUST00847,Personal Loan,287648.0,12.22,5,6431.0,2023-10-22,2028-10-20,134590.0,34,60,0,Active,None,BR019,703
LN001239,CUST01284,Gold Loan,170294.0,9.49,1,14931.0,2023-10-21,2024-10-20,159842.0,1,12,0,Active,Gold,BR041,772
LN001240,CUST02240,Credit Card Loan,150455.0,16.82,5,3725.0,2020-11-30,2025-11-29,25295.0,48,60,0,Active,None,BR010,795
LN001241,CUST00558,Home Loan,7698115.0,8.98,30,61812.0,2021-07-09,2051-07-02,7525041.0,4,360,30,Special Mention,Property,BR047,702
LN001242,CUST00297,Home Loan,14534329.0,10.08,15,156921.0,2022-04-23,2037-04-19,11788212.0,25,180,0,Active,Property,BR030,760
LN001243,CUST01300,Education Loan,630163.0,10.07,3,20354.0,2024-03-02,2027-03-02,288216.0,24,36,30,Special Mention,None,BR032,726
LN001244,CUST00330,Car Loan,917468.0,8.94,7,14731.0,2024-01-29,2031-01-27,618429.0,29,84,90,NPA,Vehicle,BR044,727
LN001245,CUST01549,Business Loan,1690233.0,11.26,2,78979.0,2022-05-02,2024-05-01,1358521.0,6,24,0,Active,None,BR046,746
LN001246,CUST00745,Education Loan,914947.0,9.85,3,29458.0,2023-07-14,2026-07-13,646879.0,13,36,0,Active,None,BR005,900
LN001247,CUST00905,Gold Loan,134095.0,10.04,3,4330.0,2023-01-22,2026-01-21,31041.0,34,36,30,Special Mention,Gold,BR031,716
LN001248,CUST01631,Gold Loan,210358.0,9.69,2,9677.0,2022-11-02,2024-11-01,108750.0,15,24,60,Special Mention,Gold,BR020,740
LN001249,CUST02972,Education Loan,1038973.0,11.45,2,48640.0,2021-08-13,2023-08-13,766589.0,8,24,0,Active,None,BR024,709
LN001250,CUST01444,Education Loan,1390348.0,10.13,2,64243.0,2021-08-31,2023-08-31,1120527.0,6,24,30,Special Mention,None,BR046,677
LN001251,CUST01014,Home Loan,14497592.0,8.99,3,460944.0,2022-05-21,2025-05-20,9012358.0,17,36,0,Active,Property,BR019,670
LN001252,CUST01069,Home Loan,10321189.0,10.68,5,222777.0,2020-01-02,2024-12-31,2835882.0,48,60,0,Active,Property,BR041,691
LN001253,CUST01917,Personal Loan,134763.0,15.35,2,6557.0,2021-03-26,2023-03-26,107224.0,6,24,0,Active,None,BR044,668
LN001254,CUST02189,Business Loan,4639920.0,11.65,1,411498.0,2020-06-03,2021-06-03,3199677.0,5,12,0,Active,None,BR001,701
LN001255,CUST00805,Gold Loan,216049.0,12.34,3,7211.0,2023-08-28,2026-08-27,125190.0,18,36,0,Active,Gold,BR049,712
LN001256,CUST02323,Car Loan,1698676.0,10.03,3,54836.0,2023-12-21,2026-12-20,1660291.0,1,36,0,Active,Vehicle,BR004,710
LN001257,CUST00554,Gold Loan,62339.0,10.22,7,1042.0,2024-03-18,2031-03-17,62339.0,0,84,0,Active,Gold,BR019,735
LN001258,CUST00464,Car Loan,1083156.0,9.99,5,23006.0,2022-11-30,2027-11-29,889906.0,12,60,0,Active,Vehicle,BR006,700
LN001259,CUST02328,Credit Card Loan,46357.0,20.23,5,1234.0,2023-12-31,2028-12-29,43766.0,3,60,30,Special Mention,None,BR027,661
LN001260,CUST02169,Gold Loan,433525.0,10.79,5,9381.0,2024-03-31,2029-03-30,131457.0,46,60,60,Special Mention,Gold,BR030,680
LN001261,CUST00453,Car Loan,763441.0,9.41,5,16000.0,2021-12-13,2026-12-12,304241.0,41,60,30,Special Mention,Vehicle,BR028,734
LN001262,CUST00087,Car Loan,2187352.0,10.21,2,101144.0,2023-12-24,2025-12-23,558934.0,23,24,0,Active,Vehicle,BR029,774
LN001263,CUST00777,Gold Loan,105153.0,11.79,7,1845.0,2020-09-14,2027-09-13,71574.0,26,84,0,Active,Gold,BR036,642
LN001264,CUST00500,Gold Loan,432875.0,9.39,2,19853.0,2023-09-01,2025-08-31,141036.0,21,24,90,NPA,Gold,BR031,600
LN001265,CUST02122,Car Loan,577146.0,8.73,1,50400.0,2023-02-18,2024-02-18,153786.0,12,12,0,Active,Vehicle,BR040,733
LN001266,CUST00183,Home Loan,12138572.0,10.48,1,1069864.0,2021-09-30,2022-09-30,4649524.0,10,12,0,Active,Property,BR009,673
LN001267,CUST02723,Car Loan,1228427.0,11.37,7,21273.0,2020-12-15,2027-12-14,766803.0,31,84,0,Active,Vehicle,BR011,634
LN001268,CUST01400,Car Loan,2120465.0,9.02,3,67455.0,2020-01-06,2023-01-05,1553843.0,12,36,0,Active,Vehicle,BR023,647
LN001269,CUST00392,Home Loan,6528345.0,10.63,1,575860.0,2021-06-07,2022-06-07,2900427.0,9,12,0,Active,Property,BR005,716
LN001270,CUST00362,Education Loan,1458668.0,11.29,3,47954.0,2021-11-03,2024-11-02,1290829.0,5,36,0,Active,None,BR016,819
LN001271,CUST00414,Car Loan,1896181.0,11.68,2,88977.0,2022-09-23,2024-09-22,463651.0,23,24,365,NPA,Vehicle,BR009,781
LN001272,CUST02196,Business Loan,9749444.0,13.39,1,872568.0,2022-05-24,2023-05-24,6695456.0,5,12,180,NPA,None,BR013,670
LN001273,CUST00376,Gold Loan,126892.0,8.99,7,2041.0,2023-06-11,2030-06-09,66887.0,42,84,0,Active,Gold,BR018,647
LN001274,CUST02032,Gold Loan,258262.0,9.25,5,5393.0,2021-01-27,2026-01-26,95933.0,43,60,0,Active,Gold,BR020,656
LN001275,CUST02871,Home Loan,8358838.0,8.51,3,263893.0,2023-08-30,2026-08-29,3186535.0,28,36,0,Active,Property,BR043,660
LN001276,CUST00189,Education Loan,1872463.0,11.31,7,32369.0,2022-10-07,2029-10-05,1306006.0,25,84,60,Special Mention,None,BR002,633
LN001277,CUST02837,Car Loan,2543719.0,11.8,7,44633.0,2023-02-20,2030-02-18,1231509.0,42,84,0,Active,Vehicle,BR033,810
LN001278,CUST02944,Gold Loan,265407.0,10.43,3,8618.0,2021-01-17,2024-01-17,162853.0,17,36,0,Active,Gold,BR039,680
LN001279,CUST00897,Gold Loan,348718.0,11.2,2,16285.0,2020-05-12,2022-05-12,177726.0,15,24,90,NPA,Gold,BR037,707
LN001280,CUST00112,Education Loan,553411.0,10.5,7,9332.0,2020-02-29,2027-02-27,507684.0,7,84,0,Active,None,BR046,697
LN001281,CUST00283,Business Loan,3693933.0,13.71,2,176852.0,2023-12-15,2025-12-14,1465598.0,18,24,0,Active,None,BR004,869
LN001282,CUST01704,Business Loan,8871910.0,13.56,1,794732.0,2024-05-09,2025-05-09,8871910.0,0,12,60,Special Mention,None,BR042,765
LN001283,CUST01757,Education Loan,469375.0,11.94,5,10428.0,2023-01-19,2028-01-18,418278.0,7,60,0,Active,None,BR031,711
LN001284,CUST01162,Business Loan,7240964.0,14.08,7,135997.0,2020-12-10,2027-12-09,2671465.0,48,84,60,Special Mention,None,BR013,827
LN001285,CUST02715,Car Loan,2778544.0,11.79,3,92007.0,2022-09-07,2025-09-06,653182.0,33,36,0,Active,Vehicle,BR012,714
LN001286,CUST00500,Gold Loan,483995.0,11.33,7,8371.0,2022-05-26,2029-05-24,284765.0,34,84,0,Active,Gold,BR031,600
LN001287,CUST02863,Business Loan,7270978.0,10.84,3,237492.0,2024-01-10,2027-01-09,1618668.0,34,36,90,NPA,None,BR037,643
LN001288,CUST01305,Personal Loan,133797.0,15.03,2,6489.0,2021-10-15,2023-10-15,79289.0,12,24,0,Active,None,BR041,729
LN001289,CUST02633,Credit Card Loan,106394.0,17.48,7,2204.0,2022-10-30,2029-10-28,70910.0,23,84,0,Active,None,BR010,716
LN001290,CUST01264,Credit Card Loan,108649.0,17.22,1,9921.0,2023-02-22,2024-02-22,32257.0,11,12,0,Active,None,BR038,633
LN001291,CUST02748,Education Loan,294511.0,11.12,5,6420.0,2020-08-21,2025-08-20,105763.0,42,60,0,Active,None,BR024,762
LN001292,CUST02004,Personal Loan,193017.0,13.63,3,6562.0,2022-05-18,2025-05-17,87369.0,23,36,0,Active,None,BR040,670
LN001293,CUST01035,Business Loan,3880846.0,11.99,1,344796.0,2020-03-18,2021-03-18,3880846.0,0,12,0,Active,None,BR033,666
LN001294,CUST02942,Education Loan,890101.0,11.09,5,19391.0,2021-08-10,2026-08-09,238563.0,48,60,0,Active,None,BR007,663
LN001295,CUST02373,Personal Loan,366157.0,13.69,5,8460.0,2023-07-05,2028-07-03,158887.0,35,60,90,NPA,None,BR043,853
LN001296,CUST02450,Education Loan,237657.0,9.31,2,10892.0,2021-02-10,2023-02-10,222408.0,2,24,0,Active,None,BR023,644
LN001297,CUST01068,Credit Card Loan,151652.0,20.39,1,14076.0,2020-08-23,2021-08-23,82680.0,7,12,0,Active,None,BR037,769
LN001298,CUST00409,Car Loan,2953826.0,8.82,1,258070.0,2020-05-25,2021-05-25,1147336.0,10,12,30,Special Mention,Vehicle,BR043,704
LN001299,CUST02988,Personal Loan,323242.0,13.68,5,7467.0,2023-11-28,2028-11-26,161208.0,31,60,0,Active,None,BR045,705
LN001300,CUST02667,Education Loan,1250583.0,12.19,1,111225.0,2022-08-30,2023-08-30,705580.0,7,12,0,Active,None,BR006,882
LN001301,CUST00526,Personal Loan,212888.0,15.41,1,19257.0,2023-04-08,2024-04-07,91569.0,9,12,0,Active,None,BR037,610
LN001302,CUST00607,Education Loan,1834050.0,9.32,3,58595.0,2022-07-31,2025-07-30,1711000.0,3,36,0,Active,None,BR022,649
LN001303,CUST00928,Credit Card Loan,87303.0,19.65,3,3229.0,2022-04-02,2025-04-01,80522.0,3,36,180,NPA,None,BR011,734
LN001304,CUST01279,Credit Card Loan,79965.0,19.58,7,1755.0,2024-02-05,2031-02-03,23454.0,46,84,30,Special Mention,None,BR017,724
LN001305,CUST01243,Gold Loan,454884.0,10.56,7,7684.0,2020-06-22,2027-06-21,411854.0,8,84,0,Active,Gold,BR050,650
LN001306,CUST02196,Education Loan,1310629.0,9.39,1,114856.0,2020-09-15,2021-09-15,1230230.0,1,12,60,Special Mention,None,BR013,670
LN001307,CUST02004,Home Loan,1127494.0,7.77,7,17445.0,2023-08-22,2030-08-20,871052.0,21,84,0,Active,Property,BR040,670
LN001308,CUST02858,Car Loan,2516182.0,8.39,7,39714.0,2022-12-21,2029-12-19,1598789.0,33,84,0,Active,Vehicle,BR004,682
LN001309,CUST01379,Education Loan,141998.0,9.12,3,4523.0,2022-01-08,2025-01-07,107171.0,11,36,0,Active,None,BR013,651
LN001310,CUST01038,Education Loan,273022.0,12.5,7,4893.0,2022-10-27,2029-10-25,255896.0,5,84,0,Active,None,BR014,663
LN001311,CUST02176,Credit Card Loan,172911.0,19.68,3,6398.0,2020-05-25,2023-05-25,168432.0,1,36,0,Active,None,BR026,873
LN001312,CUST01985,Business Loan,7740890.0,11.85,1,687208.0,2023-08-04,2024-08-03,2930434.0,10,12,60,Special Mention,None,BR038,745
LN001313,CUST00569,Business Loan,4383818.0,10.75,2,203806.0,2023-12-20,2025-12-19,3670497.0,5,24,0,Active,None,BR048,611
LN001314,CUST02147,Credit Card Loan,69504.0,17.15,5,1733.0,2020-05-09,2025-05-08,57373.0,10,60,0,Active,None,BR013,601
LN001315,CUST00766,Business Loan,8001811.0,14.04,2,384332.0,2023-04-18,2025-04-17,7732779.0,1,24,180,NPA,None,BR040,664
LN001316,CUST00073,Personal Loan,961787.0,14.93,5,22847.0,2024-05-10,2029-05-09,817851.0,9,60,0,Active,None,BR007,701
LN001317,CUST00830,Gold Loan,416065.0,11.41,3,13703.0,2021-10-03,2024-10-02,406473.0,1,36,60,Special Mention,Gold,BR047,686
LN001318,CUST00085,Personal Loan,779232.0,14.36,1,70099.0,2024-05-21,2025-05-21,730163.0,1,12,0,Active,None,BR004,652
LN001319,CUST01894,Personal Loan,138446.0,13.37,5,3176.0,2022-01-28,2027-01-27,91759.0,21,60,60,Special Mention,None,BR014,714
LN001320,CUST01655,Car Loan,2021730.0,10.33,1,178053.0,2023-06-24,2024-06-23,775359.0,10,12,0,Active,Vehicle,BR004,737
LN001321,CUST01775,Personal Loan,1172739.0,14.76,2,56727.0,2022-01-03,2024-01-03,1093321.0,2,24,0,Active,None,BR011,674
LN001322,CUST01953,Education Loan,1594520.0,10.29,7,26707.0,2022-10-05,2029-10-03,1388876.0,11,84,0,Active,None,BR002,659
LN001323,CUST00799,Credit Card Loan,126623.0,17.16,7,2599.0,2024-03-12,2031-03-11,88418.0,21,84,60,Special Mention,None,BR008,687
LN001324,CUST02254,Business Loan,2500484.0,12.83,1,223136.0,2022-01-01,2023-01-01,1875703.0,4,12,0,Active,None,BR024,692
LN001325,CUST00769,Home Loan,8939309.0,9.4,15,92787.0,2023-01-11,2038-01-07,7380487.0,24,180,30,Special Mention,Property,BR014,679
LN001326,CUST00535,Gold Loan,285149.0,9.01,7,4590.0,2023-03-15,2030-03-13,130925.0,48,84,0,Active,Gold,BR013,646
LN001327,CUST00899,Business Loan,2154507.0,12.15,7,38200.0,2022-12-31,2029-12-29,1245347.0,34,84,0,Active,None,BR016,809
LN001328,CUST00787,Personal Loan,1395196.0,15.97,2,68296.0,2021-08-24,2023-08-24,1395196.0,0,24,60,Special Mention,None,BR003,738
LN001329,CUST02070,Education Loan,1309448.0,11.11,7,22496.0,2024-05-28,2031-05-27,963010.0,22,84,0,Active,None,BR031,757
LN001330,CUST02574,Gold Loan,79968.0,8.69,1,6982.0,2021-11-06,2022-11-06,21319.0,12,12,0,Active,Gold,BR038,692
LN001331,CUST02963,Personal Loan,157331.0,14.63,7,3003.0,2023-05-24,2030-05-22,111085.0,22,84,90,NPA,None,BR010,667
LN001332,CUST01778,Gold Loan,347669.0,12.19,1,30921.0,2023-03-02,2024-03-01,304380.0,2,12,180,NPA,Gold,BR034,795
LN001333,CUST00137,Personal Loan,516796.0,13.07,5,11778.0,2022-05-10,2027-05-09,195257.0,39,60,0,Active,None,BR041,652
LN001334,CUST00772,Gold Loan,261295.0,12.48,2,12359.0,2023-03-17,2025-03-16,261295.0,0,24,0,Active,Gold,BR005,659
LN001335,CUST01667,Personal Loan,953205.0,14.71,7,18239.0,2020-09-26,2027-09-25,570186.0,30,84,180,NPA,None,BR033,632
LN001336,CUST02906,Education Loan,391786.0,11.45,5,8607.0,2022-04-25,2027-04-24,198989.0,32,60,0,Active,None,BR037,760
LN001337,CUST02048,Education Loan,1986954.0,9.83,5,42049.0,2023-11-06,2028-11-04,1309965.0,23,60,180,NPA,None,BR021,701
LN001338,CUST00741,Personal Loan,927659.0,13.24,1,82959.0,2023-10-08,2024-10-07,521160.0,7,12,0,Active,None,BR008,627
LN001339,CUST00489,Car Loan,2306263.0,11.39,2,107911.0,2024-01-04,2026-01-03,1324273.0,13,24,0,Active,Vehicle,BR049,797
LN001340,CUST02135,Business Loan,7466857.0,11.48,5,164149.0,2023-05-11,2028-05-09,3215398.0,37,60,0,Active,None,BR028,692
LN001341,CUST00255,Home Loan,7382068.0,7.11,20,57729.0,2023-05-05,2043-04-30,5806066.0,39,240,0,Active,Property,BR025,604
LN001342,CUST01626,Home Loan,7959741.0,7.91,2,359666.0,2021-10-02,2023-10-02,6197378.0,7,24,0,Active,Property,BR035,831
LN001343,CUST02794,Home Loan,12781187.0,10.52,7,215648.0,2022-04-21,2029-04-19,11120697.0,11,84,0,Active,Property,BR049,627
LN001344,CUST02896,Credit Card Loan,113361.0,17.41,1,10361.0,2020-01-07,2021-01-06,98856.0,2,12,0,Active,None,BR022,900
LN001345,CUST01023,Credit Card Loan,39699.0,18.51,3,1445.0,2023-07-29,2026-07-28,13400.0,26,36,0,Active,None,BR049,695
LN001346,CUST01608,Home Loan,7668140.0,10.64,10,104058.0,2021-08-15,2031-08-13,6648372.0,14,120,0,Active,Property,BR003,795
LN001347,CUST01075,Gold Loan,289891.0,10.49,7,4886.0,2022-03-29,2029-03-27,242008.0,14,84,30,Special Mention,Gold,BR015,781
LN001348,CUST01752,Car Loan,404703.0,8.38,2,18373.0,2020-06-02,2022-06-02,211786.0,15,24,0,Active,Vehicle,BR026,741
LN001349,CUST00072,Home Loan,3470787.0,7.51,2,156197.0,2020-07-04,2022-07-04,1502705.0,18,24,0,Active,Property,BR043,798
LN001350,CUST01298,Gold Loan,122865.0,10.92,1,10854.0,2023-03-14,2024-03-13,31691.0,12,12,0,Active,Gold,BR026,674
LN001351,CUST01649,Home Loan,1685933.0,10.12,3,54495.0,2020-02-22,2023-02-21,1418908.0,7,36,0,Active,Property,BR037,764
LN001352,CUST01006,Home Loan,14308110.0,8.29,3,450285.0,2021-05-01,2024-04-30,12416913.0,6,36,0,Active,Property,BR027,723
LN001353,CUST02808,Home Loan,12175275.0,9.72,2,560231.0,2020-07-23,2022-07-23,7861496.0,11,24,0,Active,Property,BR046,799
LN001354,CUST02754,Car Loan,322383.0,11.35,3,10608.0,2023-02-24,2026-02-23,84764.0,32,36,0,Active,Vehicle,BR001,677
LN001355,CUST02402,Business Loan,6341472.0,13.15,1,566843.0,2020-10-23,2021-10-23,5151102.0,3,12,0,Active,None,BR020,722
LN001356,CUST01011,Car Loan,2983244.0,11.83,7,52394.0,2020-12-19,2027-12-18,1442860.0,42,84,0,Active,Vehicle,BR016,769
LN001357,CUST00077,Business Loan,601033.0,12.69,5,13580.0,2023-03-01,2028-02-28,287335.0,33,60,0,Active,None,BR039,700
LN001358,CUST01753,Personal Loan,1468090.0,15.3,3,51109.0,2021-08-31,2024-08-30,1360761.0,3,36,0,Active,None,BR033,656
LN001359,CUST01203,Education Loan,434919.0,12.52,1,38748.0,2023-12-04,2024-12-03,380672.0,2,12,30,Special Mention,None,BR003,692
LN001360,CUST01655,Personal Loan,1454270.0,14.2,3,49848.0,2021-01-04,2024-01-04,1314696.0,4,36,0,Active,None,BR004,737
LN001361,CUST00169,Credit Card Loan,91751.0,19.85,5,2423.0,2022-09-28,2027-09-27,49348.0,25,60,0,Active,None,BR006,699
LN001362,CUST02960,Education Loan,800599.0,9.67,2,36823.0,2020-12-28,2022-12-28,697495.0,4,24,0,Active,None,BR013,619
LN001363,CUST02944,Home Loan,13686944.0,10.02,7,227379.0,2020-07-06,2027-07-05,10662803.0,19,84,0,Active,Property,BR039,680
LN001364,CUST02693,Home Loan,7573079.0,8.41,15,74176.0,2021-11-22,2036-11-18,6742308.0,16,180,90,NPA,Property,BR003,692
LN001365,CUST00662,Car Loan,2131851.0,11.97,5,47388.0,2022-01-02,2027-01-01,2032336.0,3,60,0,Active,Vehicle,BR002,684
LN001366,CUST01068,Home Loan,12862374.0,8.89,10,162202.0,2020-12-25,2030-12-23,12181126.0,6,120,0,Active,Property,BR037,769
LN001367,CUST02007,Business Loan,2977329.0,14.37,7,56412.0,2021-11-03,2028-11-01,1634723.0,34,84,0,Active,None,BR037,719
LN001368,CUST00283,Gold Loan,251857.0,8.52,1,21969.0,2023-05-17,2024-05-16,144209.0,7,12,0,Active,Gold,BR004,869
LN001369,CUST00456,Personal Loan,307305.0,14.57,2,14838.0,2020-03-31,2022-03-31,151506.0,15,24,0,Active,None,BR029,670
LN001370,CUST01319,Car Loan,2606995.0,11.26,2,121825.0,2023-10-02,2025-10-01,816168.0,21,24,0,Active,Vehicle,BR014,664
LN001371,CUST00703,Credit Card Loan,118784.0,19.32,3,4374.0,2020-12-05,2023-12-05,33054.0,28,36,180,NPA,None,BR011,669
LN001372,CUST01042,Gold Loan,299605.0,9.7,3,9625.0,2022-04-28,2025-04-27,151380.0,22,36,0,Active,Gold,BR025,683
LN001373,CUST01781,Personal Loan,209024.0,13.88,2,10024.0,2022-09-12,2024-09-11,194990.0,2,24,0,Active,None,BR028,620
LN001374,CUST00447,Business Loan,4145220.0,13.73,1,371652.0,2022-06-13,2023-06-13,1803812.0,9,12,0,Active,None,BR002,707
LN001375,CUST02352,Home Loan,9824716.0,7.77,1,853612.0,2021-02-11,2022-02-11,4446960.0,9,12,0,Active,Property,BR010,748
LN001376,CUST02032,Car Loan,1640415.0,10.48,1,144586.0,2020-03-01,2021-03-01,1640415.0,0,12,0,Active,Vehicle,BR020,656
LN001377,CUST02654,Credit Card Loan,36052.0,19.95,1,3339.0,2021-09-12,2022-09-12,22028.0,6,12,0,Active,None,BR013,752
LN001378,CUST01884,Business Loan,7796397.0,11.13,2,363849.0,2021-02-13,2023-02-13,6013537.0,7,24,180,NPA,None,BR027,707
LN001379,CUST01638,Home Loan,5203191.0,8.28,2,235987.0,2020-07-28,2022-07-28,1734182.0,21,24,0,Active,Property,BR046,716
LN001380,CUST00450,Car Loan,2048468.0,8.57,5,42096.0,2022-04-04,2027-04-03,1252854.0,27,60,180,NPA,Vehicle,BR012,689
LN001381,CUST00393,Personal Loan,1460143.0,15.09,1,131851.0,2021-06-08,2022-06-08,444890.0,11,12,180,NPA,None,BR048,630
LN001382,CUST01636,Education Loan,776794.0,12.28,2,36669.0,2022-11-08,2024-11-07,263428.0,20,24,0,Active,None,BR036,663
LN001383,CUST00637,Car Loan,2736373.0,8.85,7,43824.0,2022-02-22,2029-02-20,1417271.0,43,84,0,Active,Vehicle,BR036,778
LN001384,CUST00339,Education Loan,227048.0,11.96,5,5046.0,2020-02-13,2025-02-11,145807.0,23,60,180,NPA,None,BR005,714
LN001385,CUST02251,Education Loan,276768.0,11.03,1,24465.0,2023-06-09,2024-06-08,122638.0,9,12,0,Active,None,BR042,694
LN001386,CUST01796,Business Loan,5407675.0,14.26,1,486191.0,2023-02-15,2024-02-15,2004338.0,10,12,365,NPA,None,BR048,732
LN001387,CUST02174,Business Loan,4523643.0,10.66,5,97581.0,2021-03-03,2026-03-02,1586455.0,43,60,0,Active,None,BR006,711
LN001388,CUST00997,Education Loan,208658.0,12.72,7,3765.0,2020-04-22,2027-04-21,140135.0,26,84,0,Active,None,BR033,831
LN001389,CUST00999,Education Loan,1365023.0,11.25,7,23551.0,2023-06-25,2030-06-23,689109.0,41,84,0,Active,None,BR032,699
LN001390,CUST01696,Home Loan,11024732.0,8.67,30,86114.0,2022-09-16,2052-09-08,10663053.0,6,360,30,Special Mention,Property,BR002,900
LN001391,CUST01753,Personal Loan,212177.0,14.3,1,19081.0,2023-06-02,2024-06-01,105323.0,8,12,0,Active,None,BR033,656
LN001392,CUST00105,Education Loan,1479405.0,10.0,3,47737.0,2021-08-30,2024-08-29,610592.0,26,36,0,Active,None,BR031,697
