txn_id,account_id,customer_id,txn_date,txn_month,txn_year,txn_quarter,txn_hour,txn_day_of_week,txn_type,category,amount,channel,status,is_fraud,balance_after,description,reference_no
TXN0019355,ACC004029,CUST02850,2021-12-04,2021-12,2021,Q4,22,Saturday,Debit,Investment,269882.93,NEFT,Success,0,67697.71,Investment via NEFT,REF998207980
TXN0019356,ACC002975,CUST02105,2023-07-28,2023-07,2023,Q3,9,Friday,Debit,Fund Transfer,836206.46,Branch,Success,0,0.0,Fund Transfer via Branch,REF373045168
TXN0019357,ACC003544,CUST02516,2024-04-07,2024-04,2024,Q2,9,Sunday,Debit,Travel,93076.67,NEFT,Success,0,175008.81,Travel via NEFT,REF832005776
TXN0019358,ACC002492,CUST01770,2021-06-26,2021-06,2021,Q2,23,Saturday,Debit,Travel,43525.13,IMPS,Success,0,52197.89,Travel via IMPS,REF421994257
TXN0019359,ACC000138,CUST00098,2020-02-25,2020-02,2020,Q1,10,Tuesday,Credit,Salary Credit,195452.31,NEFT,Success,0,6098025.12,Salary Credit via NEFT,REF599108591
TXN0019360,ACC001144,CUST00804,2021-08-21,2021-08,2021,Q3,13,Saturday,Debit,Insurance Premium,20444.26,Net Banking,Success,0,1540711.4,Insurance Premium via Net Banking,REF992845119
TXN0019361,ACC002958,CUST02091,2020-11-29,2020-11,2020,Q4,5,Sunday,Credit,Cash Deposit,83043.04,ATM,Success,0,205872.28,Cash Deposit via ATM,REF937837964
TXN0019362,ACC000776,CUST00543,2023-11-28,2023-11,2023,Q4,17,Tuesday,Credit,Salary Credit,186224.57,Net Banking,Success,0,440420.91,Salary Credit via Net Banking,REF810167058
TXN0019363,ACC004200,CUST02966,2024-02-14,2024-02,2024,Q1,13,Wednesday,Debit,Rent,95010.16,NEFT,Success,0,365441.98,Rent via NEFT,REF976898906
TXN0019364,ACC001041,CUST00723,2023-11-06,2023-11,2023,Q4,3,Monday,Debit,Travel,84545.87,Branch,Success,0,9078871.74,Travel via Branch,REF787652042
TXN0019365,ACC001090,CUST00762,2023-08-23,2023-08,2023,Q3,22,Wednesday,Debit,Investment,109283.27,UPI,Success,0,3080.57,Investment via UPI,REF806844666
TXN0019366,ACC003543,CUST02516,2022-05-15,2022-05,2022,Q2,1,Sunday,Credit,Dividend,53041.39,Net Banking,Success,0,315528.02,Dividend via Net Banking,REF508445210
TXN0019367,ACC003278,CUST02320,2023-09-19,2023-09,2023,Q3,10,Tuesday,Debit,Fund Transfer,315466.33,IMPS,Failed,0,177261.42,Fund Transfer via IMPS,REF668633111
TXN0019368,ACC002696,CUST01914,2023-10-26,2023-10,2023,Q4,5,Thursday,Debit,Entertainment,3212.84,Net Banking,Failed,0,156690.33,Entertainment via Net Banking,REF210480832
TXN0019369,ACC004250,CUST02999,2024-10-05,2024-10,2024,Q4,5,Saturday,Credit,Dividend,22432.77,ATM,Failed,0,3899955.51,Dividend via ATM,REF210523698
TXN0019370,ACC002145,CUST01530,2023-07-13,2023-07,2023,Q3,20,Thursday,Debit,Travel,39149.45,NEFT,Success,0,510440.37,Travel via NEFT,REF969650690
TXN0019371,ACC001899,CUST01351,2021-07-04,2021-07,2021,Q3,18,Sunday,Debit,Investment,341269.53,ATM,Success,0,570129.94,Investment via ATM,REF492977171
TXN0019372,ACC003181,CUST02255,2023-09-01,2023-09,2023,Q3,13,Friday,Credit,Interest Credit,41200.72,NEFT,Success,0,342352.13,Interest Credit via NEFT,REF243377766
TXN0019373,ACC004058,CUST02869,2021-12-31,2021-12,2021,Q4,2,Friday,Debit,Insurance Premium,48897.35,Branch,Success,0,74656.52,Insurance Premium via Branch,REF925322968
TXN0019374,ACC001629,CUST01163,2024-06-26,2024-06,2024,Q2,9,Wednesday,Credit,Cash Deposit,76637.81,Mobile Banking,Success,0,10599462.81,Cash Deposit via Mobile Banking,REF982750889
TXN0019375,ACC002776,CUST01962,2022-03-08,2022-03,2022,Q1,21,Tuesday,Credit,Cash Deposit,192919.94,Net Banking,Success,0,417398.23,Cash Deposit via Net Banking,REF737267937
TXN0019376,ACC002212,CUST01577,2023-01-19,2023-01,2023,Q1,4,Thursday,Debit,EMI Debit,82483.36,UPI,Success,0,245258.55,EMI Debit via UPI,REF681627406
TXN0019377,ACC001060,CUST00739,2020-03-05,2020-03,2020,Q1,8,Thursday,Credit,Cash Deposit,505.9,Net Banking,Success,0,187511.98,Cash Deposit via Net Banking,REF604621062
TXN0019378,ACC001296,CUST00915,2024-03-18,2024-03,2024,Q1,8,Monday,Debit,Shopping,16052.54,ATM,Failed,0,3867160.05,Shopping via ATM,REF891798584
TXN0019379,ACC003956,CUST02805,2021-12-24,2021-12,2021,Q4,15,Friday,Debit,Cash Withdrawal,19088.74,ATM,Success,0,6900687.26,Cash Withdrawal via ATM,REF770030471
TXN0019380,ACC004217,CUST02979,2024-05-07,2024-05,2024,Q2,10,Tuesday,Credit,Cash Deposit,10933.76,UPI,Success,0,246234.02,Cash Deposit via UPI,REF338109718
TXN0019381,ACC000084,CUST00061,2023-09-16,2023-09,2023,Q3,22,Saturday,Debit,Utility Bills,9055.99,RTGS,Success,0,322718.67,Utility Bills via RTGS,REF688486937
TXN0019382,ACC002988,CUST02114,2020-12-20,2020-12,2020,Q4,2,Sunday,Credit,Refund,1418.95,UPI,Success,0,2917797.35,Refund via UPI,REF567838690
TXN0019383,ACC001106,CUST00777,2020-04-17,2020-04,2020,Q2,2,Friday,Debit,Medical,29590.19,ATM,Success,0,4015458.24,Medical via ATM,REF700476862
TXN0019384,ACC000818,CUST00569,2022-01-13,2022-01,2022,Q1,4,Thursday,Debit,Rent,50726.49,ATM,Failed,0,12686938.65,Rent via ATM,REF441894514
TXN0019385,ACC002148,CUST01532,2020-05-27,2020-05,2020,Q2,5,Wednesday,Debit,Food & Dining,4345.54,NEFT,Success,0,17378185.23,Food & Dining via NEFT,REF852316995
TXN0019386,ACC001797,CUST01278,2023-11-03,2023-11,2023,Q4,21,Friday,Debit,Fund Transfer,422062.45,RTGS,Pending,0,8089789.84,Fund Transfer via RTGS,REF299592517
TXN0019387,ACC002144,CUST01529,2021-11-28,2021-11,2021,Q4,9,Sunday,Debit,Tax Payment,20223.77,ATM,Success,0,251233.14,Tax Payment via ATM,REF959519414
TXN0019388,ACC000533,CUST00372,2024-01-28,2024-01,2024,Q1,21,Sunday,Debit,Travel,58361.37,UPI,Success,0,6647924.66,Travel via UPI,REF418054827
TXN0019389,ACC003733,CUST02647,2024-01-24,2024-01,2024,Q1,2,Wednesday,Credit,Salary Credit,36456.11,IMPS,Success,0,3535705.76,Salary Credit via IMPS,REF191285014
TXN0019390,ACC003072,CUST02177,2022-01-15,2022-01,2022,Q1,4,Saturday,Credit,Dividend,99314.11,Net Banking,Success,0,263437.59,Dividend via Net Banking,REF778491009
TXN0019391,ACC000962,CUST00668,2021-05-06,2021-05,2021,Q2,3,Thursday,Debit,Tax Payment,93471.34,Mobile Banking,Success,0,59462.61,Tax Payment via Mobile Banking,REF323222211
TXN0019392,ACC002710,CUST01921,2020-04-22,2020-04,2020,Q2,9,Wednesday,Debit,Fund Transfer,146233.73,ATM,Success,0,4177180.34,Fund Transfer via ATM,REF430373592
TXN0019393,ACC003501,CUST02483,2023-06-13,2023-06,2023,Q2,18,Tuesday,Debit,Food & Dining,1770.74,ATM,Success,0,171174.89,Food & Dining via ATM,REF784758552
TXN0019394,ACC001574,CUST01122,2023-03-20,2023-03,2023,Q1,7,Monday,Debit,Fund Transfer,98717.66,IMPS,Success,0,133964.52,Fund Transfer via IMPS,REF422898906
TXN0019395,ACC003117,CUST02210,2024-02-03,2024-02,2024,Q1,5,Saturday,Debit,Entertainment,135.69,Branch,Success,0,528747.89,Entertainment via Branch,REF733943193
TXN0019396,ACC003327,CUST02354,2021-02-13,2021-02,2021,Q1,6,Saturday,Credit,Refund,3449.05,Net Banking,Success,0,56266.98,Refund via Net Banking,REF434439616
TXN0019397,ACC002643,CUST01874,2022-01-10,2022-01,2022,Q1,8,Monday,Debit,Education,126944.92,Mobile Banking,Success,0,153202.48,Education via Mobile Banking,REF847659978
TXN0019398,ACC003928,CUST02786,2020-12-01,2020-12,2020,Q4,8,Tuesday,Debit,Utility Bills,6430.32,Net Banking,Success,0,359719.8,Utility Bills via Net Banking,REF532085646
TXN0019399,ACC001597,CUST01139,2021-01-14,2021-01,2021,Q1,15,Thursday,Debit,Government Services,9271.06,Mobile Banking,Success,0,8633250.75,Government Services via Mobile Banking,REF431404366
TXN0019400,ACC003770,CUST02673,2023-06-24,2023-06,2023,Q2,14,Saturday,Debit,Rent,86978.33,IMPS,Success,0,2507307.85,Rent via IMPS,REF588534334
TXN0019401,ACC002974,CUST02105,2021-10-16,2021-10,2021,Q4,19,Saturday,Credit,Interest Credit,1011.47,RTGS,Success,0,76734.9,Interest Credit via RTGS,REF872884737
TXN0019402,ACC000651,CUST00457,2024-04-12,2024-04,2024,Q2,11,Friday,Debit,Food & Dining,3759.5,Branch,Success,0,149663.64,Food & Dining via Branch,REF479445000
TXN0019403,ACC003028,CUST02146,2020-08-30,2020-08,2020,Q3,17,Sunday,Debit,Shopping,13031.47,UPI,Success,0,18363548.62,Shopping via UPI,REF781039845
TXN0019404,ACC003181,CUST02255,2023-01-15,2023-01,2023,Q1,14,Sunday,Credit,Cash Deposit,23597.66,NEFT,Success,0,324755.95,Cash Deposit via NEFT,REF631848068
TXN0019405,ACC003537,CUST02511,2022-12-08,2022-12,2022,Q4,8,Thursday,Debit,Medical,48970.59,NEFT,Success,0,4015488.51,Medical via NEFT,REF408627144
TXN0019406,ACC003972,CUST02813,2020-11-16,2020-11,2020,Q4,13,Monday,Debit,Investment,259493.19,ATM,Success,0,3446179.41,Investment via ATM,REF549518553
TXN0019407,ACC002104,CUST01497,2023-08-06,2023-08,2023,Q3,3,Sunday,Credit,Salary Credit,159708.56,ATM,Success,0,6925133.48,Salary Credit via ATM,REF196884485
TXN0019408,ACC001100,CUST00772,2020-09-12,2020-09,2020,Q3,4,Saturday,Credit,Dividend,29356.63,Mobile Banking,Success,0,466160.86,Dividend via Mobile Banking,REF337269507
TXN0019409,ACC002801,CUST01983,2023-05-20,2023-05,2023,Q2,18,Saturday,Debit,Government Services,4176.66,Mobile Banking,Success,0,182085.78,Government Services via Mobile Banking,REF252070037
TXN0019410,ACC000559,CUST00390,2024-05-07,2024-05,2024,Q2,11,Tuesday,Debit,Utility Bills,729.05,Mobile Banking,Success,0,1007870.51,Utility Bills via Mobile Banking,REF602064036
TXN0019411,ACC000568,CUST00397,2024-07-28,2024-07,2024,Q3,4,Sunday,Credit,Dividend,12514.46,Branch,Success,0,96756.34,Dividend via Branch,REF418827547
TXN0019412,ACC000178,CUST00125,2024-01-26,2024-01,2024,Q1,23,Friday,Debit,Food & Dining,4667.49,UPI,Success,0,3011859.73,Food & Dining via UPI,REF142686911
TXN0019413,ACC001220,CUST00859,2021-11-29,2021-11,2021,Q4,18,Monday,Debit,Medical,147367.09,Mobile Banking,Success,0,0.0,Medical via Mobile Banking,REF606858065
TXN0019414,ACC003270,CUST02313,2024-01-06,2024-01,2024,Q1,16,Saturday,Debit,Utility Bills,9198.78,RTGS,Success,0,248144.61,Utility Bills via RTGS,REF764602072
TXN0019415,ACC000337,CUST00243,2024-11-06,2024-11,2024,Q4,7,Wednesday,Debit,EMI Debit,129476.29,NEFT,Success,0,123673.68,EMI Debit via NEFT,REF126101969
TXN0019416,ACC000367,CUST00262,2020-08-08,2020-08,2020,Q3,22,Saturday,Credit,Salary Credit,400058.9,NEFT,Success,0,525784.29,Salary Credit via NEFT,REF338794238
TXN0019417,ACC001774,CUST01264,2024-04-14,2024-04,2024,Q2,6,Sunday,Debit,Cash Withdrawal,40685.0,RTGS,Success,0,164568.86,Cash Withdrawal via RTGS,REF300810226
TXN0019418,ACC003057,CUST02165,2022-02-12,2022-02,2022,Q1,6,Saturday,Debit,Government Services,756.23,Branch,Success,0,454180.99,Government Services via Branch,REF883627035
TXN0019419,ACC001758,CUST01251,2021-10-10,2021-10,2021,Q4,19,Sunday,Debit,Tax Payment,382016.47,RTGS,Success,0,2780114.86,Tax Payment via RTGS,REF484837884
TXN0019420,ACC002845,CUST02016,2023-11-05,2023-11,2023,Q4,14,Sunday,Debit,Investment,371827.98,RTGS,Success,0,0.0,Investment via RTGS,REF714101486
TXN0019421,ACC004070,CUST02878,2020-06-29,2020-06,2020,Q2,5,Monday,Debit,Tax Payment,2143.5,Net Banking,Success,0,4956904.99,Tax Payment via Net Banking,REF695942640
TXN0019422,ACC002498,CUST01774,2021-03-31,2021-03,2021,Q1,10,Wednesday,Debit,Entertainment,598.35,RTGS,Success,0,4544828.92,Entertainment via RTGS,REF179734588
TXN0019423,ACC002966,CUST02098,2021-07-26,2021-07,2021,Q3,21,Monday,Debit,Government Services,5282.37,ATM,Success,0,5819785.31,Government Services via ATM,REF201121086
TXN0019424,ACC002232,CUST01592,2022-07-26,2022-07,2022,Q3,2,Tuesday,Credit,Salary Credit,366675.03,IMPS,Success,0,761224.6,Salary Credit via IMPS,REF590942728
TXN0019425,ACC000414,CUST00292,2022-06-19,2022-06,2022,Q2,18,Sunday,Credit,Refund,12582.74,Net Banking,Success,0,370646.33,Refund via Net Banking,REF630906284
TXN0019426,ACC003705,CUST02628,2023-11-27,2023-11,2023,Q4,7,Monday,Debit,Government Services,2718.25,RTGS,Success,0,1016017.08,Government Services via RTGS,REF505538665
TXN0019427,ACC001797,CUST01278,2024-11-05,2024-11,2024,Q4,23,Tuesday,Debit,Travel,68039.13,Net Banking,Success,0,8445154.25,Travel via Net Banking,REF884607643
TXN0019428,ACC003630,CUST02573,2022-07-07,2022-07,2022,Q3,12,Thursday,Debit,Medical,40290.8,Mobile Banking,Success,0,1218800.03,Medical via Mobile Banking,REF639994034
TXN0019429,ACC001162,CUST00815,2021-07-30,2021-07,2021,Q3,17,Friday,Credit,Refund,41688.11,Mobile Banking,Failed,0,2379076.38,Refund via Mobile Banking,REF595573559
TXN0019430,ACC003174,CUST02249,2022-10-26,2022-10,2022,Q4,11,Wednesday,Debit,Rent,76109.88,ATM,Success,0,373040.51,Rent via ATM,REF827308225
TXN0019431,ACC003718,CUST02638,2024-01-12,2024-01,2024,Q1,12,Friday,Credit,Cash Deposit,84607.96,Net Banking,Success,0,4501185.51,Cash Deposit via Net Banking,REF452405657
TXN0019432,ACC001401,CUST00991,2023-02-26,2023-02,2023,Q1,8,Sunday,Debit,Insurance Premium,14687.95,IMPS,Success,0,105787.35,Insurance Premium via IMPS,REF944147725
TXN0019433,ACC003467,CUST02458,2024-02-27,2024-02,2024,Q1,3,Tuesday,Credit,Dividend,17259.22,NEFT,Success,0,228230.57,Dividend via NEFT,REF566552928
TXN0019434,ACC003617,CUST02566,2022-08-03,2022-08,2022,Q3,3,Wednesday,Debit,Shopping,8333.43,NEFT,Success,0,7289708.45,Shopping via NEFT,REF744402756
TXN0019435,ACC000673,CUST00475,2020-08-13,2020-08,2020,Q3,8,Thursday,Debit,Education,84867.43,RTGS,Success,0,68062.78,Education via RTGS,REF319467660
TXN0019436,ACC002432,CUST01725,2023-10-30,2023-10,2023,Q4,16,Monday,Credit,Cash Deposit,47055.29,IMPS,Success,0,82290.75,Cash Deposit via IMPS,REF637872103
TXN0019437,ACC000967,CUST00672,2023-11-24,2023-11,2023,Q4,14,Friday,Debit,Entertainment,2593.84,IMPS,Failed,0,450774.6,Entertainment via IMPS,REF466143751
TXN0019438,ACC001398,CUST00988,2020-11-25,2020-11,2020,Q4,9,Wednesday,Debit,Insurance Premium,6477.2,Branch,Success,0,3489985.27,Insurance Premium via Branch,REF573458933
TXN0019439,ACC002605,CUST01848,2023-08-11,2023-08,2023,Q3,11,Friday,Credit,Refund,7848.39,UPI,Success,0,1101029.18,Refund via UPI,REF838398594
TXN0019440,ACC001466,CUST01042,2021-07-07,2021-07,2021,Q3,4,Wednesday,Debit,Food & Dining,4611.64,ATM,Success,0,4704360.14,Food & Dining via ATM,REF327088308
TXN0019441,ACC003830,CUST02715,2022-10-31,2022-10,2022,Q4,10,Monday,Debit,Entertainment,560.75,Mobile Banking,Success,0,19992.95,Entertainment via Mobile Banking,REF281447272
TXN0019442,ACC001582,CUST01127,2024-07-22,2024-07,2024,Q3,23,Monday,Credit,Interest Credit,47442.74,NEFT,Success,0,392892.88,Interest Credit via NEFT,REF889013337
TXN0019443,ACC003109,CUST02203,2023-11-14,2023-11,2023,Q4,3,Tuesday,Debit,Education,170083.83,UPI,Success,0,11885.17,Education via UPI,REF268877539
TXN0019444,ACC002180,CUST01555,2020-08-26,2020-08,2020,Q3,10,Wednesday,Debit,Cash Withdrawal,27157.69,Mobile Banking,Success,0,350987.35,Cash Withdrawal via Mobile Banking,REF371496902
TXN0019445,ACC000920,CUST00639,2022-04-01,2022-04,2022,Q2,10,Friday,Debit,Insurance Premium,24457.7,UPI,Success,0,278772.85,Insurance Premium via UPI,REF322598613
TXN0019446,ACC003359,CUST02375,2023-10-19,2023-10,2023,Q4,8,Thursday,Debit,Fund Transfer,795495.87,NEFT,Success,0,1232601.76,Fund Transfer via NEFT,REF449908907
TXN0019447,ACC002821,CUST02000,2022-04-20,2022-04,2022,Q2,3,Wednesday,Debit,Entertainment,3334.02,Branch,Failed,0,323068.57,Entertainment via Branch,REF503623546
TXN0019448,ACC003424,CUST02426,2020-11-13,2020-11,2020,Q4,8,Friday,Debit,Food & Dining,1295.04,NEFT,Success,0,3496210.64,Food & Dining via NEFT,REF599150933
TXN0019449,ACC002374,CUST01687,2023-04-12,2023-04,2023,Q2,18,Wednesday,Debit,Tax Payment,497374.44,NEFT,Success,0,0.0,Tax Payment via NEFT,REF734676730
TXN0019450,ACC002335,CUST01657,2021-02-12,2021-02,2021,Q1,15,Friday,Credit,Salary Credit,484504.64,RTGS,Success,0,3779021.49,Salary Credit via RTGS,REF299837163
TXN0019451,ACC002580,CUST01828,2024-01-28,2024-01,2024,Q1,16,Sunday,Debit,Travel,44990.04,RTGS,Success,0,0.0,Travel via RTGS,REF828996922
TXN0019452,ACC002297,CUST01635,2023-12-09,2023-12,2023,Q4,23,Saturday,Credit,Dividend,31214.57,Mobile Banking,Success,0,270747.97,Dividend via Mobile Banking,REF228048752
TXN0019453,ACC002347,CUST01666,2022-03-01,2022-03,2022,Q1,15,Tuesday,Debit,Entertainment,1078.11,UPI,Success,0,8951320.7,Entertainment via UPI,REF476917605
TXN0019454,ACC000267,CUST00190,2024-06-19,2024-06,2024,Q2,22,Wednesday,Debit,Education,62032.11,RTGS,Success,0,1891754.48,Education via RTGS,REF477983813
TXN0019455,ACC004184,CUST02955,2023-10-06,2023-10,2023,Q4,7,Friday,Debit,Medical,59973.26,UPI,Success,0,6818259.74,Medical via UPI,REF667526479
TXN0019456,ACC001556,CUST01110,2022-03-18,2022-03,2022,Q1,9,Friday,Debit,Rent,93625.85,NEFT,Success,0,401717.7,Rent via NEFT,REF881715859
TXN0019457,ACC002665,CUST01889,2024-04-18,2024-04,2024,Q2,23,Thursday,Debit,Rent,32312.22,RTGS,Success,0,239981.6,Rent via RTGS,REF252150084
TXN0019458,ACC000352,CUST00252,2023-09-07,2023-09,2023,Q3,19,Thursday,Debit,Medical,160663.4,ATM,Failed,0,60807.65,Medical via ATM,REF639102805
TXN0019459,ACC004135,CUST02921,2022-03-15,2022-03,2022,Q1,8,Tuesday,Debit,Rent,68694.73,ATM,Success,0,249038.02,Rent via ATM,REF612724050
TXN0019460,ACC002635,CUST01870,2024-10-22,2024-10,2024,Q4,23,Tuesday,Credit,Cash Deposit,76801.37,NEFT,Success,0,1800973.65,Cash Deposit via NEFT,REF281823119
TXN0019461,ACC003261,CUST02307,2021-11-20,2021-11,2021,Q4,7,Saturday,Debit,Government Services,6159.63,Mobile Banking,Success,0,36413.87,Government Services via Mobile Banking,REF278444832
TXN0019462,ACC001092,CUST00764,2023-11-12,2023-11,2023,Q4,22,Sunday,Debit,Entertainment,4601.51,Mobile Banking,Success,0,600907.27,Entertainment via Mobile Banking,REF965699888
TXN0019463,ACC003270,CUST02313,2024-12-19,2024-12,2024,Q4,1,Thursday,Debit,Investment,167020.06,NEFT,Success,0,89476.17,Investment via NEFT,REF758626258
TXN0019464,ACC002543,CUST01804,2022-11-05,2022-11,2022,Q4,3,Saturday,Debit,Investment,44095.59,ATM,Success,0,4323509.21,Investment via ATM,REF504870087
TXN0019465,ACC000606,CUST00425,2023-01-15,2023-01,2023,Q1,3,Sunday,Credit,Refund,5139.19,NEFT,Success,0,303248.99,Refund via NEFT,REF200730132
TXN0019466,ACC003794,CUST02690,2021-03-15,2021-03,2021,Q1,12,Monday,Credit,Salary Credit,376876.86,Mobile Banking,Success,0,493205.26,Salary Credit via Mobile Banking,REF168256526
TXN0019467,ACC002426,CUST01722,2022-10-18,2022-10,2022,Q4,21,Tuesday,Debit,Medical,9364.28,Branch,Success,0,15716.1,Medical via Branch,REF589406517
TXN0019468,ACC002865,CUST02029,2021-07-22,2021-07,2021,Q3,13,Thursday,Debit,Utility Bills,5478.47,Branch,Success,0,162840.24,Utility Bills via Branch,REF352186504
TXN0019469,ACC000271,CUST00194,2024-01-23,2024-01,2024,Q1,18,Tuesday,Debit,Utility Bills,6009.63,RTGS,Success,0,9263983.13,Utility Bills via RTGS,REF300291105
TXN0019470,ACC000442,CUST00310,2021-04-03,2021-04,2021,Q2,7,Saturday,Debit,Travel,52368.41,RTGS,Success,0,4492790.54,Travel via RTGS,REF155995725
TXN0019471,ACC003478,CUST02467,2022-12-22,2022-12,2022,Q4,3,Thursday,Debit,Medical,100327.48,IMPS,Success,0,2159404.61,Medical via IMPS,REF922351436
TXN0019472,ACC003294,CUST02332,2022-02-17,2022-02,2022,Q1,16,Thursday,Debit,Education,50609.69,ATM,Success,0,732333.52,Education via ATM,REF875990759
TXN0019473,ACC002479,CUST01761,2024-07-20,2024-07,2024,Q3,22,Saturday,Debit,Shopping,21199.58,UPI,Success,0,473726.75,Shopping via UPI,REF566863358
TXN0019474,ACC000615,CUST00430,2021-04-29,2021-04,2021,Q2,17,Thursday,Debit,Shopping,21575.54,Branch,Success,0,1959324.5,Shopping via Branch,REF826242310
TXN0019475,ACC002509,CUST01783,2021-07-23,2021-07,2021,Q3,16,Friday,Credit,Interest Credit,1588.56,IMPS,Success,0,119973.49,Interest Credit via IMPS,REF834059992
TXN0019476,ACC000805,CUST00562,2020-01-02,2020-01,2020,Q1,20,Thursday,Debit,Tax Payment,203516.65,RTGS,Pending,0,322809.06,Tax Payment via RTGS,REF213271632
TXN0019477,ACC003941,CUST02797,2024-05-07,2024-05,2024,Q2,22,Tuesday,Debit,Shopping,25494.8,Mobile Banking,Success,0,3245784.55,Shopping via Mobile Banking,REF955203389
TXN0019478,ACC001939,CUST01381,2023-12-13,2023-12,2023,Q4,12,Wednesday,Debit,Travel,86056.13,UPI,Success,0,45751.78,Travel via UPI,REF877838316
TXN0019479,ACC000164,CUST00117,2021-04-24,2021-04,2021,Q2,18,Saturday,Debit,Food & Dining,836.96,IMPS,Success,0,4526312.93,Food & Dining via IMPS,REF466983519
TXN0019480,ACC001299,CUST00917,2021-08-30,2021-08,2021,Q3,21,Monday,Debit,Travel,15094.4,IMPS,Success,0,303888.37,Travel via IMPS,REF878724050
TXN0019481,ACC000836,CUST00583,2023-11-13,2023-11,2023,Q4,13,Monday,Debit,Education,74942.1,Mobile Banking,Success,0,396890.0,Education via Mobile Banking,REF167140384
TXN0019482,ACC002811,CUST01992,2023-11-17,2023-11,2023,Q4,9,Friday,Debit,Tax Payment,232976.31,Branch,Success,0,3412477.19,Tax Payment via Branch,REF262864969
TXN0019483,ACC000296,CUST00215,2020-12-25,2020-12,2020,Q4,19,Friday,Debit,Food & Dining,753.35,Net Banking,Success,0,392410.34,Food & Dining via Net Banking,REF544103743
TXN0019484,ACC000977,CUST00678,2022-06-16,2022-06,2022,Q2,2,Thursday,Debit,Shopping,6444.85,Net Banking,Success,0,5077029.21,Shopping via Net Banking,REF627152662
TXN0019485,ACC000353,CUST00253,2022-12-17,2022-12,2022,Q4,20,Saturday,Debit,Insurance Premium,30678.87,RTGS,Success,0,190835.3,Insurance Premium via RTGS,REF821751610
TXN0019486,ACC004011,CUST02836,2023-06-11,2023-06,2023,Q2,0,Sunday,Debit,Fund Transfer,419360.26,Branch,Success,0,0.0,Fund Transfer via Branch,REF806421017
TXN0019487,ACC000181,CUST00128,2020-07-01,2020-07,2020,Q3,16,Wednesday,Credit,Interest Credit,48512.8,IMPS,Success,0,8195476.96,Interest Credit via IMPS,REF865697919
TXN0019488,ACC002771,CUST01959,2023-09-20,2023-09,2023,Q3,17,Wednesday,Debit,Cash Withdrawal,7607.4,RTGS,Success,0,4263271.83,Cash Withdrawal via RTGS,REF571752107
