ticket_id,customer_id,category,priority,status,created_date,resolved_date,resolution_hours,channel,satisfaction_score,agent_id
TKT002432,CUST00308,Transaction Dispute,High,Resolved,2023-12-26,2024-01-02,158.0,Branch,2.0,AGT037
TKT002433,CUST01835,Loan Query,Low,Resolved,2021-12-03,2021-12-07,89.0,Branch,4.0,AGT021
TKT002434,CUST02811,Transaction Dispute,High,Resolved,2023-10-10,2023-10-14,100.0,Branch,3.0,AGT047
TKT002435,CUST00049,Interest Query,Low,In Progress,2020-09-13,,,App,,AGT029
TKT002436,CUST00645,Net Banking Issue,Critical,Resolved,2020-06-20,2020-06-24,81.0,Chat,4.0,AGT027
TKT002437,CUST02155,Fraud Report,Critical,Resolved,2023-11-01,2023-11-05,97.0,Chat,2.0,AGT039
TKT002438,CUST01652,KYC Update,Low,Resolved,2024-02-02,2024-02-05,77.0,Email,2.0,AGT001
TKT002439,CUST02416,General Query,Medium,Open,2020-03-20,,,App,,AGT036
TKT002440,CUST01725,Fraud Report,Critical,Resolved,2021-02-02,2021-02-07,122.0,Branch,2.0,AGT002
TKT002441,CUST01010,Transaction Dispute,Low,Resolved,2024-07-20,2024-07-22,48.0,App,1.0,AGT007
TKT002442,CUST02754,Net Banking Issue,High,Resolved,2023-04-24,2023-04-28,108.0,Phone,2.0,AGT045
TKT002443,CUST01076,Loan Query,Critical,Open,2023-11-28,,,Phone,,AGT032
TKT002444,CUST01983,General Query,Medium,Resolved,2023-10-13,2023-10-18,115.0,Phone,4.0,AGT017
TKT002445,CUST01046,Card Issue,Medium,Resolved,2022-02-24,2022-03-02,147.0,Email,2.0,AGT033
TKT002446,CUST00221,ATM Issue,High,Resolved,2020-05-11,2020-05-13,30.0,Email,3.0,AGT046
TKT002447,CUST01448,Interest Query,Low,Resolved,2022-03-01,2022-03-04,70.0,App,3.0,AGT029
TKT002448,CUST02436,ATM Issue,Low,In Progress,2021-03-26,,,App,,AGT027
TKT002449,CUST02967,Loan Query,Medium,Resolved,2021-01-13,2021-01-17,86.0,App,3.0,AGT014
TKT002450,CUST01331,Transaction Dispute,Medium,Resolved,2020-12-24,2020-12-29,113.0,Phone,5.0,AGT016
TKT002451,CUST01119,Card Issue,Medium,Resolved,2020-09-22,2020-09-29,162.0,Chat,5.0,AGT050
TKT002452,CUST00037,ATM Issue,Low,In Progress,2021-02-05,,,Chat,,AGT007
TKT002453,CUST02356,Card Issue,Medium,Resolved,2023-09-16,2023-09-18,61.0,App,3.0,AGT030
TKT002454,CUST02779,Interest Query,Low,Resolved,2021-06-30,2021-07-01,35.0,Chat,5.0,AGT003
TKT002455,CUST01686,ATM Issue,Low,Resolved,2023-02-04,2023-02-08,114.0,App,1.0,AGT010
TKT002456,CUST01947,General Query,Medium,Resolved,2022-11-12,2022-11-12,18.0,Chat,4.0,AGT006
TKT002457,CUST00838,Loan Query,Medium,Resolved,2022-02-07,2022-02-12,133.0,Email,2.0,AGT026
TKT002458,CUST02517,Transaction Dispute,Low,In Progress,2021-09-29,,,Email,,AGT043
TKT002459,CUST01124,Net Banking Issue,Medium,Resolved,2021-09-08,2021-09-13,114.0,Phone,5.0,AGT036
TKT002460,CUST02657,ATM Issue,High,Resolved,2020-01-18,2020-01-23,131.0,Branch,5.0,AGT001
TKT002461,CUST02370,General Query,Critical,Resolved,2023-01-21,2023-01-25,92.0,Branch,2.0,AGT022
TKT002462,CUST02845,Fraud Report,Critical,Resolved,2024-11-07,2024-11-14,165.0,Email,4.0,AGT044
TKT002463,CUST00351,Loan Query,Medium,Resolved,2021-06-19,2021-06-22,72.0,Email,4.0,AGT040
TKT002464,CUST00360,Card Issue,Medium,Resolved,2024-07-26,2024-07-29,62.0,Email,2.0,AGT015
TKT002465,CUST00265,KYC Update,High,Resolved,2022-07-31,2022-08-01,37.0,Email,5.0,AGT025
TKT002466,CUST01005,General Query,High,Resolved,2021-01-11,2021-01-16,109.0,Branch,4.0,AGT030
TKT002467,CUST02166,Interest Query,High,Resolved,2024-11-07,2024-11-07,8.0,Branch,2.0,AGT006
TKT002468,CUST00192,Transaction Dispute,Low,Resolved,2024-10-17,2024-10-22,115.0,App,3.0,AGT047
TKT002469,CUST01826,Loan Query,Low,Resolved,2021-10-11,2021-10-13,55.0,App,2.0,AGT048
TKT002470,CUST01872,ATM Issue,High,Resolved,2022-07-28,2022-08-02,115.0,Email,1.0,AGT048
TKT002471,CUST00559,Interest Query,Low,Resolved,2021-11-08,2021-11-14,144.0,Chat,5.0,AGT011
TKT002472,CUST00994,Net Banking Issue,Low,Resolved,2024-10-06,2024-10-10,109.0,App,2.0,AGT037
TKT002473,CUST02616,Net Banking Issue,Critical,Open,2021-04-12,,,Branch,,AGT043
TKT002474,CUST02670,Interest Query,Medium,Resolved,2021-12-20,2021-12-26,145.0,Branch,1.0,AGT023
TKT002475,CUST02512,Transaction Dispute,Medium,Resolved,2021-04-30,2021-05-05,128.0,Phone,2.0,AGT006
TKT002476,CUST01490,General Query,High,In Progress,2022-04-09,,,Phone,,AGT001
TKT002477,CUST02920,Transaction Dispute,Low,Resolved,2020-08-21,2020-08-26,136.0,Phone,3.0,AGT033
TKT002478,CUST00271,KYC Update,Medium,Resolved,2020-10-07,2020-10-08,17.0,Chat,1.0,AGT037
TKT002479,CUST00368,Card Issue,Medium,Resolved,2022-03-31,2022-04-02,48.0,Phone,5.0,AGT041
TKT002480,CUST00112,Account Opening,Medium,Resolved,2020-04-27,2020-04-29,29.0,Branch,4.0,AGT042
TKT002481,CUST02408,Account Opening,High,In Progress,2024-05-27,,,Branch,,AGT001
TKT002482,CUST00997,Fraud Report,Critical,Open,2023-03-24,,,App,,AGT042
TKT002483,CUST02577,Fraud Report,Critical,Resolved,2024-03-19,2024-03-22,68.0,App,5.0,AGT002
TKT002484,CUST02942,General Query,Critical,Open,2024-11-12,,,App,,AGT012
TKT002485,CUST01628,Transaction Dispute,Critical,Resolved,2023-10-22,2023-10-25,76.0,Chat,2.0,AGT003
TKT002486,CUST00311,General Query,Medium,Resolved,2021-06-22,2021-06-29,164.0,App,5.0,AGT021
TKT002487,CUST02750,Loan Query,Low,Resolved,2020-05-05,2020-05-12,151.0,Chat,2.0,AGT020
TKT002488,CUST00804,Fraud Report,Critical,Resolved,2023-01-14,2023-01-21,157.0,Chat,3.0,AGT009
TKT002489,CUST00963,Transaction Dispute,Medium,Resolved,2024-07-26,2024-07-28,46.0,Phone,1.0,AGT012
TKT002490,CUST02569,General Query,Medium,Resolved,2024-09-02,2024-09-08,151.0,Chat,1.0,AGT003
TKT002491,CUST00110,ATM Issue,High,Resolved,2021-08-25,2021-08-27,55.0,Phone,5.0,AGT002
TKT002492,CUST02045,KYC Update,Low,Resolved,2024-03-24,2024-03-31,158.0,Branch,4.0,AGT012
TKT002493,CUST01364,Transaction Dispute,Medium,In Progress,2024-11-16,,,Phone,,AGT017
TKT002494,CUST00262,Account Opening,Critical,Resolved,2020-08-27,2020-08-29,36.0,Email,3.0,AGT005
TKT002495,CUST00235,Loan Query,Medium,Resolved,2023-03-03,2023-03-06,89.0,Branch,4.0,AGT047
TKT002496,CUST02150,ATM Issue,High,Resolved,2022-07-03,2022-07-04,19.0,App,3.0,AGT043
TKT002497,CUST02504,Card Issue,Low,Resolved,2022-06-01,2022-06-01,20.0,Phone,3.0,AGT045
TKT002498,CUST01378,General Query,Medium,Resolved,2024-12-03,2024-12-09,144.0,Chat,3.0,AGT024
TKT002499,CUST00725,Interest Query,Critical,In Progress,2022-12-25,,,Phone,,AGT011
TKT002500,CUST01188,Loan Query,Critical,Open,2023-04-27,,,Chat,,AGT047
TKT002501,CUST01350,General Query,Medium,Resolved,2021-04-12,2021-04-18,143.0,Phone,3.0,AGT029
TKT002502,CUST01159,Net Banking Issue,Medium,Resolved,2021-08-30,2021-09-01,42.0,Chat,5.0,AGT012
TKT002503,CUST00280,Fraud Report,Critical,Resolved,2021-01-06,2021-01-06,6.0,Phone,4.0,AGT030
TKT002504,CUST02409,Net Banking Issue,Medium,Resolved,2022-08-09,2022-08-10,23.0,App,4.0,AGT016
TKT002505,CUST01186,Fraud Report,Critical,Resolved,2023-09-30,2023-09-30,3.0,Phone,4.0,AGT044
TKT002506,CUST00441,ATM Issue,Medium,Resolved,2021-11-23,2021-11-26,78.0,Phone,4.0,AGT027
TKT002507,CUST01977,Card Issue,Critical,Resolved,2024-10-31,2024-11-01,27.0,Branch,1.0,AGT036
TKT002508,CUST02637,Interest Query,Low,Resolved,2022-07-22,2022-07-23,21.0,Chat,2.0,AGT050
TKT002509,CUST02143,Fraud Report,Critical,Resolved,2022-12-06,2022-12-08,31.0,App,4.0,AGT033
TKT002510,CUST02140,KYC Update,Medium,Resolved,2021-10-14,2021-10-16,44.0,Chat,2.0,AGT009
TKT002511,CUST02476,ATM Issue,Medium,Resolved,2023-07-26,2023-07-28,53.0,Chat,4.0,AGT038
TKT002512,CUST01845,Account Opening,Medium,Resolved,2020-06-29,2020-07-04,111.0,Phone,4.0,AGT018
TKT002513,CUST02764,Card Issue,Critical,Resolved,2022-01-16,2022-01-17,20.0,Phone,5.0,AGT038
TKT002514,CUST00388,Transaction Dispute,High,Resolved,2021-07-10,2021-07-13,88.0,App,5.0,AGT020
TKT002515,CUST01597,Net Banking Issue,Low,Resolved,2021-09-10,2021-09-12,48.0,Branch,2.0,AGT011
TKT002516,CUST00637,ATM Issue,Low,Resolved,2021-01-07,2021-01-12,129.0,Phone,1.0,AGT029
TKT002517,CUST00157,Fraud Report,Critical,Resolved,2021-05-12,2021-05-16,76.0,Phone,2.0,AGT010
TKT002518,CUST00450,Fraud Report,Critical,Resolved,2023-02-04,2023-02-09,117.0,App,4.0,AGT023
TKT002519,CUST01815,Net Banking Issue,Critical,Resolved,2020-01-15,2020-01-20,108.0,Chat,2.0,AGT037
TKT002520,CUST02081,Transaction Dispute,Low,Resolved,2020-10-30,2020-11-04,116.0,Branch,3.0,AGT015
TKT002521,CUST02161,Account Opening,High,Resolved,2020-08-17,2020-08-19,58.0,Email,1.0,AGT039
TKT002522,CUST02557,General Query,Medium,Resolved,2023-06-10,2023-06-14,99.0,Email,1.0,AGT004
TKT002523,CUST02322,Loan Query,Medium,Resolved,2020-05-11,2020-05-15,106.0,Branch,5.0,AGT039
TKT002524,CUST00057,Fraud Report,Critical,Resolved,2022-08-20,2022-08-26,149.0,Phone,1.0,AGT003
TKT002525,CUST01515,Card Issue,Medium,Resolved,2021-01-22,2021-01-22,20.0,Branch,4.0,AGT047
TKT002526,CUST00584,KYC Update,High,Resolved,2021-08-26,2021-09-01,134.0,App,1.0,AGT037
TKT002527,CUST01438,General Query,Low,Resolved,2024-12-06,2024-12-11,118.0,Phone,5.0,AGT034
TKT002528,CUST01819,ATM Issue,High,Resolved,2020-08-12,2020-08-13,46.0,Email,5.0,AGT005
TKT002529,CUST02871,ATM Issue,Medium,Resolved,2023-11-07,2023-11-11,92.0,Branch,2.0,AGT039
TKT002530,CUST01238,Transaction Dispute,Medium,Resolved,2020-05-24,2020-05-26,54.0,App,1.0,AGT037
TKT002531,CUST01624,Transaction Dispute,Low,Resolved,2023-08-15,2023-08-16,25.0,Chat,1.0,AGT004
TKT002532,CUST00831,Transaction Dispute,High,Resolved,2020-12-03,2020-12-07,93.0,Chat,5.0,AGT002
TKT002533,CUST00667,Card Issue,Medium,Resolved,2020-10-01,2020-10-07,154.0,Email,5.0,AGT011
TKT002534,CUST01946,ATM Issue,Medium,Resolved,2021-11-14,2021-11-19,122.0,Branch,1.0,AGT050
TKT002535,CUST02658,Fraud Report,Critical,Open,2020-01-06,,,Email,,AGT040
TKT002536,CUST01147,Interest Query,Low,Resolved,2020-11-29,2020-12-04,119.0,Phone,4.0,AGT038
TKT002537,CUST02269,General Query,High,Resolved,2020-08-11,2020-08-14,82.0,Email,3.0,AGT022
TKT002538,CUST01897,Net Banking Issue,Medium,Open,2024-12-25,,,Phone,,AGT045
TKT002539,CUST01031,Card Issue,Medium,Resolved,2020-04-05,2020-04-11,154.0,Chat,4.0,AGT003
TKT002540,CUST02449,KYC Update,Medium,Resolved,2021-06-08,2021-06-14,141.0,Branch,4.0,AGT016
TKT002541,CUST02941,Net Banking Issue,Medium,Resolved,2022-07-23,2022-07-29,151.0,Branch,2.0,AGT005
TKT002542,CUST02645,General Query,Low,In Progress,2024-04-11,,,Branch,,AGT018
TKT002543,CUST01219,Transaction Dispute,Critical,Resolved,2022-03-27,2022-03-31,110.0,App,4.0,AGT007
TKT002544,CUST02480,Net Banking Issue,Medium,Resolved,2022-06-21,2022-06-25,88.0,App,2.0,AGT019
TKT002545,CUST00952,Transaction Dispute,Medium,Resolved,2021-08-28,2021-08-29,21.0,Branch,3.0,AGT048
TKT002546,CUST00407,Loan Query,High,Resolved,2021-02-07,2021-02-08,20.0,Phone,4.0,AGT019
TKT002547,CUST00963,KYC Update,Low,Resolved,2023-03-23,2023-03-26,73.0,App,5.0,AGT027
TKT002548,CUST02771,Net Banking Issue,Low,Resolved,2022-09-08,2022-09-12,82.0,Branch,2.0,AGT037
TKT002549,CUST01124,Account Opening,High,Resolved,2024-03-06,2024-03-08,39.0,Chat,1.0,AGT050
TKT002550,CUST02173,Loan Query,Low,Resolved,2023-06-21,2023-06-22,22.0,Email,3.0,AGT050
TKT002551,CUST00050,Account Opening,High,Resolved,2022-04-05,2022-04-07,49.0,Email,4.0,AGT006
TKT002552,CUST02305,Net Banking Issue,High,Open,2023-01-03,,,Branch,,AGT046
TKT002553,CUST02329,KYC Update,Medium,Resolved,2020-04-19,2020-04-25,138.0,Branch,2.0,AGT032
TKT002554,CUST01212,General Query,Low,Resolved,2022-08-04,2022-08-09,114.0,App,3.0,AGT020
TKT002555,CUST01294,Account Opening,Low,Resolved,2022-10-22,2022-10-29,157.0,App,2.0,AGT041
TKT002556,CUST01134,ATM Issue,Low,In Progress,2022-06-18,,,App,,AGT007
TKT002557,CUST00032,Account Opening,Medium,Resolved,2024-10-27,2024-11-01,127.0,Phone,5.0,AGT041
TKT002558,CUST00131,ATM Issue,Low,In Progress,2023-12-19,,,Phone,,AGT036
TKT002559,CUST01151,Transaction Dispute,Low,Resolved,2024-07-14,2024-07-17,55.0,Branch,4.0,AGT022
TKT002560,CUST02076,General Query,Low,Resolved,2022-01-12,2022-01-14,40.0,Phone,2.0,AGT008
TKT002561,CUST01137,Card Issue,Low,Resolved,2020-12-21,2020-12-24,72.0,Email,3.0,AGT042
TKT002562,CUST02766,Loan Query,Medium,Resolved,2024-05-29,2024-06-01,75.0,Chat,3.0,AGT034
TKT002563,CUST02971,Fraud Report,Critical,Resolved,2024-02-22,2024-02-26,98.0,Chat,2.0,AGT027
TKT002564,CUST00255,General Query,Medium,Resolved,2023-05-07,2023-05-12,142.0,Phone,4.0,AGT007
TKT002565,CUST02654,Card Issue,Medium,Open,2024-05-06,,,Email,,AGT029
TKT002566,CUST01391,Net Banking Issue,Low,Resolved,2023-02-23,2023-02-28,122.0,Phone,4.0,AGT026
TKT002567,CUST01077,ATM Issue,Medium,Resolved,2021-03-25,2021-03-28,72.0,Email,5.0,AGT022
TKT002568,CUST02229,ATM Issue,Low,Resolved,2023-09-22,2023-09-22,3.0,Chat,5.0,AGT037
TKT002569,CUST00469,General Query,Low,Resolved,2020-07-05,2020-07-06,18.0,App,5.0,AGT010
TKT002570,CUST01570,Card Issue,Medium,Resolved,2024-07-24,2024-07-25,38.0,Email,2.0,AGT031
TKT002571,CUST02619,Interest Query,Medium,Resolved,2023-08-25,2023-08-26,26.0,Phone,4.0,AGT001
TKT002572,CUST00651,Loan Query,Medium,Resolved,2022-07-17,2022-07-18,20.0,Email,5.0,AGT016
TKT002573,CUST01074,Loan Query,High,Open,2023-11-21,,,Phone,,AGT008
TKT002574,CUST01691,ATM Issue,Medium,Resolved,2023-09-12,2023-09-15,55.0,App,2.0,AGT037
TKT002575,CUST01785,General Query,Medium,Open,2020-06-12,,,Branch,,AGT040
TKT002576,CUST02809,Transaction Dispute,Low,Resolved,2020-12-23,2020-12-28,117.0,Chat,5.0,AGT002
TKT002577,CUST02532,General Query,Low,Resolved,2022-02-26,2022-02-26,8.0,Branch,2.0,AGT026
TKT002578,CUST00343,Interest Query,Medium,Resolved,2022-03-09,2022-03-13,88.0,Phone,2.0,AGT019
TKT002579,CUST01344,Interest Query,High,Resolved,2021-05-24,2021-05-25,8.0,Phone,1.0,AGT038
TKT002580,CUST01618,KYC Update,Low,Resolved,2022-11-06,2022-11-07,40.0,Branch,5.0,AGT036
TKT002581,CUST02074,KYC Update,Medium,Resolved,2024-10-16,2024-10-17,23.0,App,4.0,AGT029
TKT002582,CUST01989,General Query,Medium,Open,2023-09-20,,,Branch,,AGT039
TKT002583,CUST01684,ATM Issue,Medium,Resolved,2021-10-10,2021-10-13,75.0,Chat,5.0,AGT001
TKT002584,CUST00321,KYC Update,High,In Progress,2022-02-19,,,Branch,,AGT035
TKT002585,CUST01802,Fraud Report,Critical,In Progress,2021-12-01,,,Email,,AGT016
TKT002586,CUST00672,General Query,Low,Resolved,2024-08-04,2024-08-05,38.0,App,5.0,AGT046
TKT002587,CUST02819,ATM Issue,Medium,Resolved,2021-11-26,2021-11-29,87.0,Phone,2.0,AGT004
TKT002588,CUST00823,Loan Query,Medium,Resolved,2024-06-15,2024-06-16,38.0,App,5.0,AGT001
TKT002589,CUST02998,Loan Query,Medium,Resolved,2022-08-10,2022-08-16,160.0,Chat,2.0,AGT026
TKT002590,CUST01405,Card Issue,Medium,Resolved,2022-01-07,2022-01-14,162.0,Chat,1.0,AGT012
TKT002591,CUST01643,Interest Query,Medium,Resolved,2021-01-21,2021-01-28,153.0,App,5.0,AGT002
TKT002592,CUST00748,Account Opening,High,Resolved,2021-04-10,2021-04-15,122.0,App,4.0,AGT017
TKT002593,CUST00327,Account Opening,Medium,Resolved,2020-09-05,2020-09-09,107.0,App,4.0,AGT039
TKT002594,CUST00851,General Query,Low,Resolved,2023-07-01,2023-07-03,43.0,Email,5.0,AGT038
TKT002595,CUST00039,Transaction Dispute,Medium,Resolved,2020-12-08,2020-12-14,148.0,Branch,1.0,AGT002
TKT002596,CUST00524,ATM Issue,Critical,Resolved,2022-09-10,2022-09-16,155.0,Email,3.0,AGT049
TKT002597,CUST01628,Account Opening,High,Resolved,2020-08-17,2020-08-20,77.0,Email,1.0,AGT034
TKT002598,CUST02689,Interest Query,Medium,Open,2021-07-03,,,Phone,,AGT024
TKT002599,CUST01733,Interest Query,Medium,Resolved,2024-08-29,2024-09-04,136.0,App,4.0,AGT038
TKT002600,CUST01797,KYC Update,Medium,Resolved,2023-01-13,2023-01-20,165.0,Chat,3.0,AGT016
TKT002601,CUST02782,ATM Issue,Medium,Resolved,2021-02-13,2021-02-19,139.0,Chat,2.0,AGT023
TKT002602,CUST02869,Interest Query,Low,Resolved,2023-12-10,2023-12-13,74.0,Phone,1.0,AGT049
TKT002603,CUST00570,Card Issue,Low,In Progress,2021-07-19,,,App,,AGT033
TKT002604,CUST01825,General Query,High,Resolved,2020-03-11,2020-03-16,104.0,Branch,3.0,AGT019
TKT002605,CUST02886,KYC Update,Medium,In Progress,2020-07-06,,,Branch,,AGT025
TKT002606,CUST01870,ATM Issue,High,Open,2022-07-04,,,Phone,,AGT030
TKT002607,CUST00846,KYC Update,High,Resolved,2022-06-14,2022-06-21,168.0,Chat,4.0,AGT025
TKT002608,CUST00211,Account Opening,Low,Resolved,2021-10-23,2021-10-27,106.0,Chat,4.0,AGT013
TKT002609,CUST01536,KYC Update,Critical,Resolved,2020-06-21,2020-06-21,18.0,Email,5.0,AGT026
TKT002610,CUST02319,Transaction Dispute,Medium,Resolved,2020-05-18,2020-05-19,21.0,App,4.0,AGT012
TKT002611,CUST02269,Loan Query,Critical,Resolved,2021-07-09,2021-07-14,120.0,Email,4.0,AGT006
TKT002612,CUST01525,KYC Update,Medium,Resolved,2021-06-19,2021-06-24,132.0,Email,1.0,AGT011
TKT002613,CUST01952,ATM Issue,Medium,Resolved,2024-11-11,2024-11-14,60.0,Phone,4.0,AGT008
TKT002614,CUST00670,Transaction Dispute,Low,Resolved,2021-08-21,2021-08-22,27.0,Chat,2.0,AGT038
TKT002615,CUST02149,Transaction Dispute,Low,Resolved,2020-04-20,2020-04-21,23.0,Chat,5.0,AGT013
TKT002616,CUST00199,ATM Issue,High,Resolved,2023-04-28,2023-05-02,103.0,Phone,3.0,AGT021
TKT002617,CUST02419,Card Issue,Medium,In Progress,2021-07-18,,,Email,,AGT042
TKT002618,CUST01245,KYC Update,Low,Open,2024-03-27,,,Branch,,AGT002
TKT002619,CUST00611,Interest Query,Critical,Resolved,2022-05-31,2022-06-05,117.0,Email,2.0,AGT016
TKT002620,CUST01815,Loan Query,Critical,Resolved,2023-11-20,2023-11-26,152.0,Phone,3.0,AGT031
TKT002621,CUST01150,Account Opening,Medium,Resolved,2022-04-30,2022-05-05,117.0,Chat,3.0,AGT042
TKT002622,CUST01885,Interest Query,High,Resolved,2020-03-27,2020-03-28,21.0,App,1.0,AGT044
TKT002623,CUST00050,ATM Issue,Medium,Resolved,2022-04-13,2022-04-18,122.0,Chat,1.0,AGT047
TKT002624,CUST01052,Interest Query,Medium,Resolved,2024-03-16,2024-03-22,138.0,Branch,1.0,AGT021
TKT002625,CUST01236,KYC Update,Medium,Resolved,2022-06-11,2022-06-11,9.0,Phone,3.0,AGT045
TKT002626,CUST00079,Loan Query,Medium,Resolved,2024-12-22,2024-12-26,98.0,App,3.0,AGT017
TKT002627,CUST02115,General Query,Low,Resolved,2021-06-03,2021-06-09,158.0,Email,1.0,AGT014
TKT002628,CUST00266,KYC Update,High,In Progress,2021-09-05,,,Phone,,AGT028
TKT002629,CUST00554,Card Issue,Medium,Resolved,2024-11-25,2024-11-25,7.0,Phone,1.0,AGT047
TKT002630,CUST00839,Interest Query,Medium,Resolved,2024-05-12,2024-05-15,71.0,App,4.0,AGT010
TKT002631,CUST02872,Interest Query,Low,Resolved,2021-02-18,2021-02-23,103.0,Branch,4.0,AGT040
TKT002632,CUST02957,Fraud Report,Critical,Resolved,2020-07-02,2020-07-08,133.0,Phone,1.0,AGT047
TKT002633,CUST02452,General Query,High,Resolved,2023-11-06,2023-11-11,110.0,Email,3.0,AGT044
TKT002634,CUST01114,General Query,Medium,Resolved,2020-11-25,2020-11-29,116.0,App,3.0,AGT012
TKT002635,CUST00441,Card Issue,Critical,Resolved,2020-03-11,2020-03-14,57.0,Email,2.0,AGT025
TKT002636,CUST02377,Account Opening,High,Resolved,2021-09-08,2021-09-12,90.0,App,5.0,AGT032
TKT002637,CUST00833,Interest Query,Medium,Resolved,2024-12-02,2024-12-02,9.0,Branch,5.0,AGT032
TKT002638,CUST00300,ATM Issue,Low,Resolved,2023-08-03,2023-08-06,55.0,Chat,3.0,AGT005
TKT002639,CUST00133,Interest Query,Low,Resolved,2022-05-28,2022-05-30,51.0,Email,2.0,AGT050
TKT002640,CUST02767,KYC Update,Medium,Resolved,2020-10-14,2020-10-15,28.0,Phone,5.0,AGT049
TKT002641,CUST01832,Card Issue,Low,Resolved,2022-10-30,2022-11-04,123.0,Chat,2.0,AGT029
TKT002642,CUST00533,ATM Issue,Medium,Resolved,2023-02-27,2023-03-06,164.0,Chat,2.0,AGT037
TKT002643,CUST00822,Loan Query,Medium,Resolved,2024-09-23,2024-09-26,74.0,App,2.0,AGT042
TKT002644,CUST02975,Net Banking Issue,Medium,Resolved,2021-09-25,2021-10-01,158.0,Branch,5.0,AGT032
TKT002645,CUST00911,Fraud Report,Critical,Resolved,2024-07-04,2024-07-10,143.0,Phone,3.0,AGT007
TKT002646,CUST00716,Fraud Report,Critical,Resolved,2024-10-25,2024-10-30,114.0,Chat,5.0,AGT027
TKT002647,CUST02295,Net Banking Issue,Medium,Resolved,2020-07-09,2020-07-12,83.0,Phone,2.0,AGT038
TKT002648,CUST00992,Net Banking Issue,Medium,Resolved,2021-12-16,2021-12-18,45.0,Chat,1.0,AGT048
TKT002649,CUST02337,Card Issue,Medium,Resolved,2022-05-14,2022-05-19,117.0,Branch,4.0,AGT039
TKT002650,CUST01647,Interest Query,Low,Resolved,2021-07-20,2021-07-26,138.0,Chat,1.0,AGT049
TKT002651,CUST01851,Net Banking Issue,Critical,In Progress,2022-08-15,,,App,,AGT007
TKT002652,CUST01523,Fraud Report,Critical,Resolved,2021-02-03,2021-02-04,29.0,Email,2.0,AGT015
TKT002653,CUST01429,Transaction Dispute,Medium,Resolved,2024-04-17,2024-04-23,146.0,Phone,2.0,AGT014
TKT002654,CUST00954,Card Issue,Low,Resolved,2023-04-17,2023-04-20,74.0,Branch,1.0,AGT035
TKT002655,CUST02904,Fraud Report,Critical,Resolved,2024-07-18,2024-07-22,99.0,Email,1.0,AGT040
TKT002656,CUST00114,ATM Issue,Low,Resolved,2022-04-02,2022-04-06,94.0,Chat,4.0,AGT021
TKT002657,CUST00363,Interest Query,High,Resolved,2021-12-26,2021-12-29,69.0,Phone,3.0,AGT004
TKT002658,CUST00376,Account Opening,Critical,Open,2021-08-09,,,Chat,,AGT049
TKT002659,CUST00547,Card Issue,Low,Resolved,2022-10-09,2022-10-11,66.0,Email,5.0,AGT001
TKT002660,CUST01550,Fraud Report,Critical,Resolved,2021-09-21,2021-09-27,143.0,Chat,1.0,AGT018
TKT002661,CUST01770,Card Issue,Medium,Resolved,2021-05-24,2021-05-26,62.0,Phone,1.0,AGT042
TKT002662,CUST00938,ATM Issue,Critical,Resolved,2023-07-23,2023-07-28,134.0,App,1.0,AGT022
TKT002663,CUST02154,Net Banking Issue,High,Resolved,2024-12-12,2024-12-17,129.0,Chat,2.0,AGT038
TKT002664,CUST00281,Transaction Dispute,Medium,Resolved,2023-03-29,2023-04-04,145.0,Branch,4.0,AGT046
TKT002665,CUST02933,Transaction Dispute,Low,Resolved,2023-01-08,2023-01-08,5.0,Email,1.0,AGT037
TKT002666,CUST01703,ATM Issue,Medium,Resolved,2022-01-12,2022-01-15,62.0,Phone,4.0,AGT011
TKT002667,CUST02608,ATM Issue,Medium,Resolved,2021-06-15,2021-06-17,55.0,Chat,2.0,AGT030
TKT002668,CUST00481,Loan Query,High,Resolved,2024-09-01,2024-09-07,147.0,Email,5.0,AGT039
TKT002669,CUST02890,Interest Query,Low,Resolved,2023-07-05,2023-07-09,104.0,Branch,3.0,AGT044
TKT002670,CUST02938,Account Opening,Critical,Resolved,2020-01-27,2020-02-02,161.0,Phone,3.0,AGT048
TKT002671,CUST02215,Account Opening,Critical,Resolved,2023-03-22,2023-03-29,157.0,Branch,4.0,AGT023
TKT002672,CUST01558,Loan Query,Medium,Resolved,2023-08-14,2023-08-18,91.0,App,1.0,AGT034
TKT002673,CUST01724,Loan Query,Low,Resolved,2020-05-22,2020-05-29,160.0,App,3.0,AGT042
TKT002674,CUST00329,Net Banking Issue,Medium,Resolved,2023-12-21,2023-12-28,168.0,Phone,2.0,AGT015
TKT002675,CUST01546,General Query,Medium,Open,2021-07-24,,,Email,,AGT021
TKT002676,CUST00094,Card Issue,Low,Resolved,2021-08-21,2021-08-26,130.0,Branch,1.0,AGT016
TKT002677,CUST01257,Card Issue,Low,Resolved,2022-11-15,2022-11-17,53.0,Email,1.0,AGT036
TKT002678,CUST00864,KYC Update,Medium,Open,2023-02-05,,,Phone,,AGT015
TKT002679,CUST02429,KYC Update,Low,Resolved,2022-04-11,2022-04-12,30.0,Email,2.0,AGT039
