account_id,customer_id,account_type,account_status,open_date,branch_id,current_balance,min_balance,interest_rate,nomination_set,overdraft_limit
ACC002586,CUST01833,Salary,Closed,2020-08-17,BR004,239794.44,0,7.16,1,0.0
ACC002587,CUST01834,Savings,Dormant,2023-02-15,BR050,459395.74,1000,5.06,1,0.0
ACC002588,CUST01835,Current,Active,2023-02-15,BR048,3905898.34,10000,3.78,1,21997.0
ACC002589,CUST01836,Savings,Active,2023-11-12,BR004,86393.69,1000,6.4,1,0.0
ACC002590,CUST01836,Current,Active,2023-09-28,BR004,772059.77,10000,5.41,1,47517.0
ACC002591,CUST01837,Current,Active,2020-08-01,BR016,4761142.52,10000,6.0,0,3414.0
ACC002592,CUST01837,Salary,Active,2018-08-11,BR016,134469.87,0,4.45,0,0.0
ACC002593,CUST01837,Savings,Active,2021-04-10,BR016,122149.04,1000,3.0,1,0.0
ACC002594,CUST01838,Current,Active,2018-08-03,BR046,4213100.61,10000,3.75,1,37534.0
ACC002595,CUST01839,Fixed Deposit,Active,2020-01-25,BR008,441975.98,0,4.33,1,0.0
ACC002596,CUST01840,Fixed Deposit,Closed,2021-07-13,BR026,3210416.83,0,4.42,0,0.0
ACC002597,CUST01840,Savings,Active,2023-10-11,BR026,214765.19,1000,4.6,1,0.0
ACC002598,CUST01841,Salary,Active,2017-02-21,BR002,291485.68,0,3.2,0,0.0
ACC002599,CUST01842,Current,Active,2015-08-18,BR035,3466009.72,10000,6.34,1,18361.0
ACC002600,CUST01843,Current,Dormant,2019-12-15,BR044,4021976.08,10000,3.41,1,16954.0
ACC002601,CUST01844,Savings,Active,2022-09-17,BR008,15110.32,1000,6.73,0,0.0
ACC002602,CUST01845,Fixed Deposit,Active,2022-10-29,BR048,7991071.42,0,3.79,1,0.0
ACC002603,CUST01846,Savings,Active,2021-05-09,BR048,336475.44,1000,5.68,1,0.0
ACC002604,CUST01847,Savings,Dormant,2022-11-03,BR015,102873.07,1000,3.31,1,0.0
ACC002605,CUST01848,Current,Active,2022-08-23,BR030,1092306.31,10000,3.12,1,3227.0
ACC002606,CUST01848,Savings,Active,2023-07-14,BR030,272522.4,1000,2.55,1,0.0
ACC002607,CUST01849,Savings,Active,2022-03-14,BR033,173002.94,1000,6.18,0,0.0
ACC002608,CUST01850,Fixed Deposit,Active,2018-10-28,BR035,8922499.09,0,4.2,1,0.0
ACC002609,CUST01851,Fixed Deposit,Active,2019-06-01,BR040,5505263.28,0,6.2,0,0.0
ACC002610,CUST01852,Savings,Dormant,2021-08-09,BR011,72367.17,1000,6.18,1,0.0
ACC002611,CUST01853,Savings,Active,2020-09-16,BR022,429512.86,1000,6.31,0,0.0
ACC002612,CUST01854,Savings,Active,2022-03-12,BR040,210567.69,1000,6.27,1,0.0
ACC002613,CUST01855,Current,Active,2022-06-13,BR002,406827.47,10000,4.44,1,48337.0
ACC002614,CUST01856,Current,Active,2023-08-18,BR004,1598218.27,10000,6.08,1,35330.0
ACC002615,CUST01856,Fixed Deposit,Active,2022-06-12,BR004,6904919.63,0,4.29,1,0.0
ACC002616,CUST01857,Current,Active,2022-07-20,BR032,2725522.69,10000,5.68,1,6913.0
ACC002617,CUST01858,Savings,Active,2022-09-15,BR042,376369.51,1000,4.31,0,0.0
ACC002618,CUST01859,Current,Active,2022-12-03,BR031,214295.79,10000,3.83,0,26714.0
ACC002619,CUST01859,Savings,Active,2023-11-26,BR031,434586.41,1000,7.4,1,0.0
ACC002620,CUST01860,Savings,Active,2023-05-05,BR007,480505.71,1000,6.82,1,0.0
ACC002621,CUST01860,Fixed Deposit,Active,2022-06-25,BR007,9205425.94,0,4.81,1,0.0
ACC002622,CUST01861,Salary,Active,2020-10-16,BR018,263322.75,0,3.7,0,0.0
ACC002623,CUST01862,Salary,Closed,2019-05-05,BR007,67479.33,0,6.24,1,0.0
ACC002624,CUST01862,Current,Active,2017-05-06,BR007,4678688.3,10000,3.96,1,23738.0
ACC002625,CUST01863,Salary,Active,2023-12-04,BR038,110525.67,0,6.26,1,0.0
ACC002626,CUST01864,Current,Active,2021-06-06,BR046,1170684.06,10000,5.35,1,15925.0
ACC002627,CUST01864,Savings,Active,2022-02-25,BR046,327996.03,1000,7.01,0,0.0
ACC002628,CUST01865,Savings,Active,2023-06-05,BR050,432773.51,1000,3.98,1,0.0
ACC002629,CUST01866,Savings,Active,2023-01-18,BR038,401285.24,1000,2.79,0,0.0
ACC002630,CUST01867,Savings,Active,2023-10-01,BR004,38917.81,1000,5.36,1,0.0
ACC002631,CUST01868,Salary,Active,2022-03-09,BR046,254329.8,0,6.95,1,0.0
ACC002632,CUST01868,Savings,Active,2021-11-18,BR046,10575.66,1000,3.09,0,0.0
ACC002633,CUST01868,Current,Closed,2020-11-28,BR046,2025800.12,10000,4.09,1,6650.0
ACC002634,CUST01869,NRI,Active,2023-02-01,BR020,11942157.01,0,2.63,1,0.0
ACC002635,CUST01870,Current,Active,2023-05-26,BR001,1723719.57,10000,6.52,0,14891.0
ACC002636,CUST01870,Savings,Active,2022-10-23,BR001,425871.69,1000,4.41,1,0.0
ACC002637,CUST01871,Savings,Active,2021-09-13,BR012,448093.1,1000,4.67,0,0.0
ACC002638,CUST01871,Fixed Deposit,Active,2019-06-24,BR012,266336.56,0,4.1,1,0.0
ACC002639,CUST01871,Salary,Active,2022-08-29,BR012,67573.27,0,4.1,1,0.0
ACC002640,CUST01872,Savings,Active,2023-07-24,BR039,354722.57,1000,2.64,0,0.0
ACC002641,CUST01873,Savings,Active,2023-05-08,BR038,77175.95,1000,5.1,1,0.0
ACC002642,CUST01874,Savings,Dormant,2023-07-14,BR037,233288.75,1000,7.08,1,0.0
ACC002643,CUST01874,Salary,Active,2020-04-28,BR037,280978.32,0,5.23,1,0.0
ACC002644,CUST01875,Savings,Active,2023-12-05,BR045,147475.4,1000,4.59,0,0.0
ACC002645,CUST01876,NRI,Active,2021-10-19,BR004,17761427.75,0,4.88,1,0.0
ACC002646,CUST01877,Salary,Active,2023-09-10,BR030,104934.75,0,5.25,1,0.0
ACC002647,CUST01878,Savings,Active,2020-12-06,BR027,139241.94,1000,3.71,1,0.0
ACC002648,CUST01879,Fixed Deposit,Dormant,2023-08-04,BR023,6700858.09,0,2.96,1,0.0
ACC002649,CUST01879,Savings,Dormant,2022-10-11,BR023,245776.61,1000,4.13,1,0.0
ACC002650,CUST01880,Current,Active,2020-12-29,BR028,1305342.5,10000,3.87,1,23922.0
ACC002651,CUST01881,Savings,Active,2019-12-09,BR022,389000.31,1000,5.79,1,0.0
ACC002652,CUST01882,Savings,Active,2020-02-14,BR019,262413.13,1000,6.38,0,0.0
ACC002653,CUST01882,Fixed Deposit,Active,2023-10-12,BR019,4890188.7,0,4.59,1,0.0
ACC002654,CUST01882,Current,Active,2023-11-06,BR019,3974925.02,10000,4.69,1,14136.0
ACC002655,CUST01883,NRI,Active,2020-10-20,BR033,13752362.15,0,6.6,1,0.0
ACC002656,CUST01883,Current,Active,2020-03-20,BR033,2023164.93,10000,2.85,1,38581.0
ACC002657,CUST01884,Current,Active,2023-05-21,BR027,4289208.21,10000,4.23,1,3184.0
ACC002658,CUST01885,Salary,Active,2021-04-25,BR022,215126.38,0,5.58,1,0.0
ACC002659,CUST01885,Savings,Active,2020-07-09,BR022,266291.65,1000,4.65,1,0.0
ACC002660,CUST01886,Savings,Active,2020-11-26,BR039,218913.59,1000,2.77,0,0.0
ACC002661,CUST01887,Salary,Active,2023-12-27,BR048,108231.36,0,4.57,1,0.0
ACC002662,CUST01888,Fixed Deposit,Active,2022-03-18,BR042,3727440.04,0,3.42,1,0.0
ACC002663,CUST01888,Current,Dormant,2021-08-06,BR042,4974505.41,10000,4.37,1,32905.0
ACC002664,CUST01888,Salary,Active,2022-06-08,BR042,216887.4,0,7.33,0,0.0
ACC002665,CUST01889,Savings,Active,2022-12-15,BR024,271955.79,1000,7.2,1,0.0
ACC002666,CUST01890,Current,Active,2020-10-08,BR037,421884.19,10000,5.0,1,4113.0
ACC002667,CUST01890,Savings,Active,2022-06-12,BR037,26696.22,1000,7.38,1,0.0
ACC002668,CUST01891,Savings,Active,2022-11-18,BR024,167100.3,1000,4.93,1,0.0
ACC002669,CUST01891,Fixed Deposit,Active,2016-11-22,BR024,5625992.93,0,5.53,1,0.0
ACC002670,CUST01891,NRI,Active,2021-08-16,BR024,19996635.1,0,6.62,1,0.0
ACC002671,CUST01892,Fixed Deposit,Active,2019-11-05,BR026,6255612.21,0,5.44,1,0.0
ACC002672,CUST01893,Savings,Active,2021-12-23,BR027,406679.04,1000,3.19,0,0.0
ACC002673,CUST01894,Savings,Active,2018-02-11,BR014,378717.08,1000,4.87,0,0.0
ACC002674,CUST01895,Savings,Active,2022-05-31,BR045,130451.03,1000,6.75,1,0.0
ACC002675,CUST01896,Current,Active,2021-03-23,BR037,3634092.98,10000,4.4,0,1405.0
ACC002676,CUST01897,Current,Active,2018-12-19,BR044,4083720.65,10000,6.72,1,36025.0
ACC002677,CUST01898,Fixed Deposit,Active,2022-10-31,BR031,5923030.91,0,7.43,1,0.0
ACC002678,CUST01899,Fixed Deposit,Active,2021-07-10,BR032,866962.07,0,5.92,0,0.0
ACC002679,CUST01900,Savings,Active,2019-05-22,BR035,229807.43,1000,5.93,0,0.0
ACC002680,CUST01900,Salary,Active,2018-09-13,BR035,207203.04,0,2.69,0,0.0
ACC002681,CUST01901,Salary,Active,2020-09-25,BR006,195401.6,0,2.89,1,0.0
ACC002682,CUST01902,Savings,Active,2023-03-24,BR029,54978.92,1000,4.16,0,0.0
ACC002683,CUST01903,Savings,Active,2023-12-17,BR011,249581.23,1000,5.57,0,0.0
ACC002684,CUST01904,Savings,Active,2023-12-04,BR030,216024.88,1000,3.93,0,0.0
ACC002685,CUST01905,Savings,Dormant,2017-03-31,BR042,213651.46,1000,6.9,1,0.0
ACC002686,CUST01906,Current,Active,2022-10-19,BR042,3884467.81,10000,7.45,1,49219.0
ACC002687,CUST01907,Salary,Active,2023-12-01,BR003,244245.49,0,6.08,0,0.0
ACC002688,CUST01908,Savings,Active,2022-10-23,BR026,274442.74,1000,2.89,1,0.0
ACC002689,CUST01909,Salary,Active,2023-12-15,BR043,288130.53,0,3.24,1,0.0
ACC002690,CUST01909,Savings,Active,2023-09-16,BR043,340494.76,1000,3.25,0,0.0
ACC002691,CUST01910,Current,Active,2022-02-16,BR006,2603297.72,10000,3.34,1,23859.0
ACC002692,CUST01911,Savings,Active,2020-11-23,BR009,234216.7,1000,4.75,1,0.0
ACC002693,CUST01912,Current,Active,2020-04-19,BR013,4209828.07,10000,6.99,0,15022.0
ACC002694,CUST01913,Current,Active,2022-10-21,BR001,3016422.05,10000,3.02,0,18693.0
ACC002695,CUST01913,Fixed Deposit,Active,2021-10-15,BR001,8014124.41,0,3.55,1,0.0
ACC002696,CUST01914,Savings,Active,2023-06-06,BR002,159329.3,1000,4.65,1,0.0
ACC002697,CUST01915,NRI,Active,2023-12-31,BR016,5805602.92,0,6.04,0,0.0
ACC002698,CUST01915,Salary,Active,2015-04-05,BR016,61750.99,0,5.9,1,0.0
ACC002699,CUST01915,Savings,Active,2021-06-10,BR016,96011.76,1000,6.51,1,0.0
ACC002700,CUST01916,Current,Active,2022-05-19,BR003,3033643.17,10000,3.42,1,8650.0
ACC002701,CUST01916,Savings,Dormant,2023-02-28,BR003,407233.94,1000,5.08,0,0.0
ACC002702,CUST01917,Savings,Dormant,2023-02-24,BR044,466951.98,1000,6.07,1,0.0
ACC002703,CUST01918,Savings,Active,2023-02-09,BR034,312869.89,1000,6.05,1,0.0
ACC002704,CUST01918,Fixed Deposit,Active,2022-12-15,BR034,1214150.4,0,5.82,0,0.0
ACC002705,CUST01918,Current,Active,2023-03-23,BR034,4975202.78,10000,4.57,1,16666.0
ACC002706,CUST01919,Savings,Dormant,2021-09-02,BR034,431159.23,1000,7.44,1,0.0
ACC002707,CUST01920,NRI,Active,2023-12-04,BR009,10797888.5,0,3.14,1,0.0
ACC002708,CUST01920,Savings,Active,2023-12-11,BR009,22214.93,1000,5.38,1,0.0
ACC002709,CUST01921,Savings,Active,2022-11-13,BR005,264641.03,1000,4.41,0,0.0
ACC002710,CUST01921,Current,Active,2018-02-21,BR005,4323796.9,10000,6.82,1,40442.0
ACC002711,CUST01921,Fixed Deposit,Active,2022-10-26,BR005,6157799.45,0,3.11,1,0.0
ACC002712,CUST01922,Salary,Active,2022-10-11,BR038,100637.6,0,5.07,1,0.0
ACC002713,CUST01923,Current,Active,2023-04-17,BR046,3896419.88,10000,7.24,1,21236.0
ACC002714,CUST01924,NRI,Active,2023-12-25,BR039,3159218.6,0,6.85,1,0.0
ACC002715,CUST01925,NRI,Active,2023-03-16,BR001,14865628.79,0,7.26,0,0.0
ACC002716,CUST01925,Salary,Dormant,2023-09-05,BR001,50572.5,0,7.07,1,0.0
ACC002717,CUST01926,Current,Active,2018-05-22,BR003,3891851.73,10000,4.07,0,19080.0
ACC002718,CUST01926,Savings,Active,2020-03-04,BR003,198878.3,1000,5.8,1,0.0
ACC002719,CUST01926,Salary,Active,2023-06-29,BR003,281685.85,0,6.07,1,0.0
ACC002720,CUST01927,Fixed Deposit,Active,2022-06-04,BR031,8377063.68,0,6.3,0,0.0
ACC002721,CUST01928,Savings,Active,2019-11-18,BR019,245062.92,1000,6.29,1,0.0
ACC002722,CUST01929,Savings,Active,2020-12-21,BR028,74487.72,1000,7.21,1,0.0
ACC002723,CUST01929,Fixed Deposit,Active,2021-05-03,BR028,4834764.04,0,7.02,1,0.0
ACC002724,CUST01930,NRI,Active,2023-05-16,BR003,4782705.87,0,3.08,1,0.0
ACC002725,CUST01931,Savings,Active,2022-08-19,BR027,269961.8,1000,6.57,1,0.0
ACC002726,CUST01932,Savings,Active,2017-03-18,BR020,443706.23,1000,6.76,1,0.0
ACC002727,CUST01932,Fixed Deposit,Active,2018-06-07,BR020,6459003.03,0,5.54,1,0.0
ACC002728,CUST01933,NRI,Active,2023-10-04,BR026,10213216.07,0,3.93,1,0.0
ACC002729,CUST01934,Current,Dormant,2019-01-27,BR049,4819305.4,10000,2.93,1,34966.0
ACC002730,CUST01934,Salary,Active,2021-07-07,BR049,160081.04,0,5.02,1,0.0
ACC002731,CUST01934,Fixed Deposit,Dormant,2019-09-08,BR049,3318518.4,0,3.56,1,0.0
ACC002732,CUST01935,Salary,Active,2020-05-17,BR013,45064.7,0,2.77,1,0.0
ACC002733,CUST01935,Savings,Dormant,2017-11-11,BR013,194693.1,1000,4.1,1,0.0
ACC002734,CUST01936,Current,Active,2023-08-26,BR019,2537701.57,10000,7.03,1,5457.0
ACC002735,CUST01937,Savings,Active,2023-03-30,BR005,81258.94,1000,3.9,1,0.0
ACC002736,CUST01937,Current,Dormant,2023-07-03,BR005,4310382.51,10000,7.31,1,42048.0
ACC002737,CUST01937,Fixed Deposit,Active,2023-01-16,BR005,714425.58,0,3.46,1,0.0
ACC002738,CUST01938,Salary,Active,2023-11-14,BR050,148485.14,0,5.39,1,0.0
ACC002739,CUST01939,Savings,Active,2022-09-02,BR003,83349.18,1000,4.84,1,0.0
ACC002740,CUST01940,Salary,Active,2021-09-04,BR029,133111.08,0,3.08,1,0.0
ACC002741,CUST01940,Fixed Deposit,Active,2021-09-20,BR029,6126714.12,0,4.51,0,0.0
ACC002742,CUST01941,Salary,Active,2018-05-24,BR001,167442.23,0,2.93,1,0.0
ACC002743,CUST01942,Current,Active,2020-08-14,BR039,1104676.32,10000,3.69,1,16089.0
ACC002744,CUST01943,Salary,Active,2022-08-20,BR016,38300.82,0,6.82,0,0.0
ACC002745,CUST01943,Savings,Active,2023-07-12,BR016,494257.43,1000,5.93,1,0.0
ACC002746,CUST01943,Current,Active,2023-06-22,BR016,2731900.22,10000,7.01,1,39929.0
ACC002747,CUST01944,Fixed Deposit,Active,2023-08-02,BR010,6856575.75,0,4.58,0,0.0
ACC002748,CUST01944,Current,Active,2023-12-24,BR010,2871194.48,10000,6.37,1,12030.0
ACC002749,CUST01944,Savings,Active,2022-03-27,BR010,267816.23,1000,6.04,0,0.0
ACC002750,CUST01945,Current,Active,2020-04-26,BR022,1277262.02,10000,2.98,0,1959.0
ACC002751,CUST01946,Fixed Deposit,Dormant,2023-07-11,BR032,9811070.79,0,3.7,1,0.0
ACC002752,CUST01947,Salary,Closed,2020-08-04,BR035,134992.44,0,7.18,0,0.0
ACC002753,CUST01948,Savings,Active,2022-06-18,BR007,105644.17,1000,5.41,1,0.0
ACC002754,CUST01948,Fixed Deposit,Active,2016-12-20,BR007,9400458.09,0,7.19,1,0.0
ACC002755,CUST01949,Savings,Active,2021-11-17,BR003,226507.03,1000,2.53,1,0.0
ACC002756,CUST01949,Current,Active,2021-11-18,BR003,4359897.35,10000,4.99,1,37843.0
ACC002757,CUST01950,Current,Active,2021-03-07,BR024,341099.86,10000,5.14,1,3108.0
ACC002758,CUST01951,Fixed Deposit,Active,2021-02-24,BR049,2315230.66,0,6.69,1,0.0
ACC002759,CUST01951,Current,Active,2021-12-10,BR049,4124515.61,10000,3.78,1,4683.0
ACC002760,CUST01952,Savings,Active,2023-10-27,BR027,81670.81,1000,5.68,0,0.0
ACC002761,CUST01952,Fixed Deposit,Active,2023-11-11,BR027,1542456.06,0,7.2,1,0.0
ACC002762,CUST01953,Savings,Active,2023-07-10,BR002,475335.77,1000,2.88,1,0.0
ACC002763,CUST01954,Fixed Deposit,Dormant,2022-05-23,BR016,5630710.65,0,4.37,1,0.0
ACC002764,CUST01954,Current,Active,2018-06-23,BR016,1039729.91,10000,4.14,0,15478.0
ACC002765,CUST01955,Fixed Deposit,Active,2023-09-14,BR001,1087460.24,0,6.21,1,0.0
ACC002766,CUST01955,Current,Active,2023-11-11,BR001,3771859.65,10000,6.44,1,26109.0
ACC002767,CUST01956,Salary,Active,2022-03-30,BR010,129508.07,0,5.17,0,0.0
ACC002768,CUST01957,Current,Active,2018-10-09,BR024,686724.69,10000,5.92,1,19252.0
ACC002769,CUST01958,Fixed Deposit,Closed,2020-12-28,BR032,7300631.67,0,6.85,1,0.0
ACC002770,CUST01958,Current,Active,2023-12-03,BR032,4061008.89,10000,6.42,1,46011.0
ACC002771,CUST01959,Fixed Deposit,Active,2022-10-11,BR045,4270977.27,0,4.75,1,0.0
ACC002772,CUST01959,Savings,Active,2020-06-26,BR045,245731.08,1000,5.96,0,0.0
ACC002773,CUST01960,Savings,Active,2023-09-27,BR034,159733.47,1000,4.56,1,0.0
ACC002774,CUST01961,Savings,Dormant,2023-04-15,BR032,118266.13,1000,5.33,1,0.0
ACC002775,CUST01961,Fixed Deposit,Active,2016-10-16,BR032,9269620.92,0,4.67,1,0.0
ACC002776,CUST01962,Savings,Active,2018-01-25,BR029,223931.64,1000,5.22,0,0.0
ACC002777,CUST01963,Savings,Closed,2021-06-10,BR033,78549.64,1000,7.47,0,0.0
ACC002778,CUST01964,Savings,Active,2022-06-29,BR007,319456.14,1000,4.69,1,0.0
ACC002779,CUST01965,Current,Closed,2023-08-15,BR020,4437447.32,10000,7.42,0,47121.0
ACC002780,CUST01966,Fixed Deposit,Active,2019-03-13,BR038,7783324.11,0,5.0,1,0.0
ACC002781,CUST01967,Current,Active,2023-11-22,BR046,1084287.02,10000,2.66,1,29106.0
ACC002782,CUST01968,Salary,Active,2023-08-12,BR030,236192.08,0,3.14,1,0.0
ACC002783,CUST01969,Savings,Active,2019-02-08,BR035,113199.2,1000,5.62,1,0.0
ACC002784,CUST01970,Fixed Deposit,Active,2021-02-16,BR045,80372.97,0,6.95,1,0.0
ACC002785,CUST01971,Savings,Active,2023-10-06,BR021,377484.41,1000,5.55,1,0.0
ACC002786,CUST01972,Savings,Active,2021-11-03,BR040,101817.82,1000,6.44,1,0.0
ACC002787,CUST01972,Current,Active,2023-05-18,BR040,1260551.46,10000,3.21,1,34706.0
ACC002788,CUST01973,Current,Active,2020-03-29,BR005,64072.13,10000,3.32,1,2840.0
ACC002789,CUST01974,Savings,Active,2023-04-30,BR034,186720.51,1000,4.62,1,0.0
ACC002790,CUST01974,Fixed Deposit,Active,2023-11-17,BR034,812400.74,0,4.82,1,0.0
ACC002791,CUST01975,Salary,Active,2021-01-17,BR004,241621.07,0,6.95,1,0.0
ACC002792,CUST01975,Savings,Active,2020-07-26,BR004,433339.01,1000,5.84,1,0.0
ACC002793,CUST01976,Savings,Active,2023-07-16,BR016,291728.59,1000,4.07,1,0.0
ACC002794,CUST01977,Savings,Active,2023-06-06,BR005,317361.85,1000,3.98,0,0.0
ACC002795,CUST01978,Salary,Active,2023-05-04,BR036,30957.47,0,7.22,1,0.0
ACC002796,CUST01979,Fixed Deposit,Active,2020-11-02,BR047,9585422.64,0,7.17,1,0.0
ACC002797,CUST01980,Savings,Active,2023-10-03,BR049,151545.48,1000,4.24,1,0.0
ACC002798,CUST01981,Salary,Active,2022-09-11,BR016,63943.66,0,6.07,1,0.0
ACC002799,CUST01982,Savings,Active,2023-07-30,BR019,131693.08,1000,7.0,1,0.0
ACC002800,CUST01983,Savings,Active,2020-06-21,BR044,207197.4,1000,3.8,1,0.0
ACC002801,CUST01983,Salary,Active,2023-06-05,BR044,185932.47,0,5.63,1,0.0
ACC002802,CUST01984,Current,Active,2020-04-19,BR021,1331062.52,10000,4.21,1,42815.0
ACC002803,CUST01985,Savings,Active,2023-04-10,BR038,292405.86,1000,4.08,1,0.0
ACC002804,CUST01986,Savings,Active,2021-02-18,BR022,98971.1,1000,6.28,0,0.0
ACC002805,CUST01987,Fixed Deposit,Active,2021-10-14,BR009,9385349.3,0,5.51,1,0.0
ACC002806,CUST01988,Savings,Active,2023-12-10,BR048,452213.35,1000,4.78,1,0.0
ACC002807,CUST01988,Current,Active,2023-11-28,BR048,2918414.49,10000,4.65,0,45209.0
ACC002808,CUST01989,Salary,Active,2022-02-17,BR042,83257.94,0,2.63,1,0.0
ACC002809,CUST01990,Fixed Deposit,Dormant,2019-10-04,BR037,3655603.88,0,2.98,1,0.0
ACC002810,CUST01991,Current,Active,2020-05-24,BR050,3297488.07,10000,6.5,1,29127.0
ACC002811,CUST01992,Fixed Deposit,Active,2023-05-11,BR035,3645002.71,0,3.1,0,0.0
ACC002812,CUST01993,Current,Active,2023-12-27,BR027,1472460.1,10000,3.04,1,37199.0
ACC002813,CUST01993,Fixed Deposit,Active,2023-11-23,BR027,8843819.49,0,6.85,0,0.0
ACC002814,CUST01994,Savings,Active,2022-04-19,BR031,134858.51,1000,4.97,1,0.0
ACC002815,CUST01995,Savings,Active,2023-06-10,BR044,218919.65,1000,6.55,1,0.0
ACC002816,CUST01996,Fixed Deposit,Dormant,2019-09-13,BR038,2409592.39,0,6.02,1,0.0
ACC002817,CUST01997,Savings,Active,2018-11-05,BR031,42076.76,1000,4.26,1,0.0
ACC002818,CUST01998,Fixed Deposit,Active,2023-09-20,BR033,1415995.6,0,4.27,0,0.0
ACC002819,CUST01998,Savings,Closed,2021-10-26,BR033,359653.29,1000,5.96,1,0.0
ACC002820,CUST01999,Salary,Active,2023-08-26,BR048,31566.98,0,5.25,1,0.0
ACC002821,CUST02000,Savings,Active,2022-02-27,BR032,325612.95,1000,4.43,1,0.0
ACC002822,CUST02001,Savings,Active,2023-01-08,BR003,65955.74,1000,3.56,1,0.0
ACC002823,CUST02001,Fixed Deposit,Active,2023-04-17,BR003,8787583.56,0,6.08,1,0.0
ACC002824,CUST02002,Savings,Active,2018-01-08,BR041,428182.83,1000,7.42,1,0.0
ACC002825,CUST02003,Current,Active,2016-06-03,BR011,801219.62,10000,3.97,0,46693.0
ACC002826,CUST02004,Fixed Deposit,Active,2022-08-12,BR040,2837133.47,0,2.54,1,0.0
ACC002827,CUST02004,Savings,Active,2020-09-10,BR040,221947.69,1000,3.87,1,0.0
ACC002828,CUST02005,Current,Active,2022-08-12,BR028,3663316.87,10000,4.11,0,10846.0
ACC002829,CUST02006,Current,Active,2019-06-23,BR047,1501542.12,10000,5.19,1,36343.0
ACC002830,CUST02007,NRI,Active,2021-11-16,BR037,6453164.89,0,5.25,1,0.0
ACC002831,CUST02008,Savings,Active,2023-06-16,BR049,247555.88,1000,6.42,1,0.0
ACC002832,CUST02009,Savings,Active,2020-02-10,BR026,212335.19,1000,6.07,1,0.0
ACC002833,CUST02009,Salary,Active,2017-12-11,BR026,60223.89,0,5.8,1,0.0
ACC002834,CUST02010,Savings,Active,2022-09-14,BR033,274423.7,1000,3.91,1,0.0
ACC002835,CUST02010,NRI,Active,2023-04-26,BR033,2431308.35,0,5.09,0,0.0
ACC002836,CUST02010,Fixed Deposit,Active,2022-07-02,BR033,107770.53,0,5.25,1,0.0
ACC002837,CUST02011,Current,Active,2019-02-22,BR010,2548487.61,10000,4.87,1,216.0
ACC002838,CUST02011,Savings,Active,2020-04-17,BR010,86352.4,1000,6.64,1,0.0
ACC002839,CUST02012,Savings,Active,2021-08-05,BR015,400965.27,1000,3.22,1,0.0
ACC002840,CUST02013,Current,Active,2020-02-14,BR041,1065781.79,10000,4.95,0,6535.0
ACC002841,CUST02013,Fixed Deposit,Active,2022-03-29,BR041,161769.2,0,2.61,0,0.0
ACC002842,CUST02014,Savings,Active,2020-10-04,BR021,281154.29,1000,6.72,0,0.0
ACC002843,CUST02014,Salary,Active,2022-05-24,BR021,173335.06,0,5.13,1,0.0
ACC002844,CUST02015,Fixed Deposit,Active,2022-09-17,BR004,9287228.87,0,6.45,1,0.0
ACC002845,CUST02016,Savings,Active,2023-09-25,BR034,3215.79,1000,4.87,1,0.0
ACC002846,CUST02016,Current,Active,2023-12-20,BR034,2675426.04,10000,6.43,1,18989.0
ACC002847,CUST02017,Savings,Dormant,2016-10-22,BR002,253619.3,1000,5.31,1,0.0
ACC002848,CUST02018,Savings,Active,2023-05-13,BR033,271135.95,1000,4.29,0,0.0
ACC002849,CUST02018,Current,Active,2023-11-08,BR033,2089069.88,10000,2.73,0,29169.0
ACC002850,CUST02019,NRI,Dormant,2019-12-17,BR004,11599167.43,0,3.01,1,0.0
ACC002851,CUST02019,Savings,Active,2022-06-14,BR004,449132.71,1000,3.98,0,0.0
ACC002852,CUST02020,Savings,Active,2022-12-28,BR043,348749.65,1000,6.51,0,0.0
ACC002853,CUST02020,Fixed Deposit,Active,2023-01-13,BR043,3195076.59,0,5.03,1,0.0
ACC002854,CUST02021,Salary,Dormant,2019-05-26,BR034,295816.18,0,5.94,1,0.0
ACC002855,CUST02022,Current,Closed,2020-12-01,BR043,1682699.82,10000,7.47,0,40473.0
ACC002856,CUST02022,Salary,Dormant,2023-01-05,BR043,208516.01,0,5.87,0,0.0
ACC002857,CUST02023,Fixed Deposit,Active,2022-11-29,BR009,863125.57,0,4.7,0,0.0
ACC002858,CUST02024,Savings,Active,2020-08-16,BR014,300495.88,1000,5.72,1,0.0
ACC002859,CUST02025,Savings,Active,2018-10-19,BR004,201404.78,1000,4.25,1,0.0
ACC002860,CUST02026,Current,Dormant,2017-08-17,BR038,1335874.33,10000,6.27,1,16027.0
ACC002861,CUST02027,Fixed Deposit,Active,2022-09-27,BR019,9862709.87,0,6.59,1,0.0
ACC002862,CUST02027,Current,Active,2021-02-23,BR019,3336875.53,10000,2.78,1,17142.0
ACC002863,CUST02027,Savings,Active,2023-10-29,BR019,499166.43,1000,7.0,1,0.0
ACC002864,CUST02028,Fixed Deposit,Active,2023-01-13,BR002,2605057.4,0,3.07,1,0.0
ACC002865,CUST02029,Savings,Active,2022-06-12,BR024,168565.41,1000,3.66,1,0.0
ACC002866,CUST02029,Salary,Active,2022-03-04,BR024,40395.29,0,3.59,1,0.0
ACC002867,CUST02030,NRI,Active,2021-04-07,BR009,14028902.9,0,2.79,1,0.0
ACC002868,CUST02031,Fixed Deposit,Active,2021-12-15,BR025,5574541.99,0,6.69,1,0.0
